"candidate_id","source","source_record_id","narrative","source_native_outcome","activity_if_known"
"OSHA-SIR-2024065079","OSHA_SIR","2024065079","An employee was bracing a valve when it failed and the actuator struck the employee in his back, fracturing his pelvis and vertebrae.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Struck by propelled, falling, or suspended object  unspecified"
"OSHA-SIR-2025032146","OSHA_SIR","2025032146","An employee was working with a pump truck operator to retrieve a retrievable plug down the hole. They were flushing sand off of a retrievable bridge packer (RBP). The TIW valve was rigged up with a swivel joint to the pump truck hose when it came loose and fell from overhead. The TIW valve struck the employee in the head and shoulder causing him to fall over. The employee sustained head trauma, a broken shoulder blade, and injuries to his shoulder, arm, and elbow. The employee was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Struck by propelled, falling, or suspended object  unspecified"
"OSHA-SIR-2024032595","OSHA_SIR","2024032595","An employee was working behind a piece of heavy machinery, lying on a cattleguard and putting bolts on the machinery. The machinery's tire backed up onto his right hip and dislocated it. He was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by rolling powered vehicle or machinery"
"OSHA-SIR-2024109712","OSHA_SIR","2024109712","An employee was positioning a trailer jack head when it slid downward and crushed the employee's right index fingertip. The fingertip was amputated.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00"," Struck by rolling, sliding, or shifting objects non-running"
"OSHA-SIR-2024053824","OSHA_SIR","2024053824","On May 2, 2024, an employee was holding a hose while pumping cement into a 25"" pipe when a heavy steel plate that was attached to the pipe rolled onto his right foot. The employee sustained two broken bones on the top of his foot.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Struck by rolling, sliding, or shifting objects non-running"
"OSHA-SIR-2024021680","OSHA_SIR","2024021680","An employee was conducting maintenance on a pipe and was using a T-bar tool to secure the retainer cap on a pump. The employee's left index finger was caught in the rotating pump, resulting in a partial amputation.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00"," Struck by running powered equipment  during maintenance, cleaning, testing"
"OSHA-SIR-2024054535","OSHA_SIR","2024054535","An employee was troubleshooting a valve that is involved with blending a dry chemical powder mix. The employee's left hand was caught in the valve when it was manually actuated. The employee sustained injury to their hand and fingers.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Struck by running powered equipment  during maintenance, cleaning, testing"
"OSHA-SIR-2024043650","OSHA_SIR","2024043650","Employee 1 was operating the beveller and noticed that the machine was not working. They stopped the machine and entered the machine to address the issue. Employee 2, working on another machine, also noticed that the beveller was not working and went to assist. Employee 1 finished up, exited, and activated the machine. Employee 2, who remained in the machine, was pinned between a beveller and pipe at his upper legs/thighs, resulting in a severe laceration to the upper left thigh and internal bleeding to the left leg.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Struck by running powered equipment  during maintenance, cleaning, testing"
"OSHA-SIR-2025099684","OSHA_SIR","2025099684","An employee was rigging up a location. He was using an Allen wrench to free up rotation and start the drawworks engine manually. The engine rotated and his left little finger became caught between the Allen wrench and the engine. The employee sustained an amputation to his little finger and fractures to his wrist.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00"," Struck by running powered equipment  during maintenance, cleaning, testing"
"OSHA-SIR-2025054962","OSHA_SIR","2025054962","On 5/27/2025, during the liner press operation, the operator began to carry out the routine cleaning process. While the machine was in jog mode, the operator ejected the die up using the foot pedal. The operator then went to remove the die for cleaning and the spin function engaged, causing their left little finger to be caught between the liner die and the liner barrel. The finger was amputated at the first knuckle.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00"," Struck by running powered equipment  during maintenance, cleaning, testing"
"OSHA-SIR-2024054385","OSHA_SIR","2024054385","An employee was connecting pipe when they missed stabbing the pipe into the stump and the drill kept moving downward. The pipe casing then bowed and struck him in the face. The employee sustained a fracture.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Struck by running powered equipment  irregular movement, kick back"
"OSHA-SIR-2025088501","OSHA_SIR","2025088501","An employee was operating a torque wrench to tighten equipment when his right index finger got caught in a pinch point of the tool, resulting in a partial amputation without fracture.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Struck by running powered equipment  n.e.c."
"OSHA-SIR-2024076651","OSHA_SIR","2024076651","An employee was releasing a counterweight from a pump jack. The counterweight rotated and struck the employee in the back, resulting in fractures to their left femur, left sacrum, and L1 and L2 vertebrae.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by running powered equipment  n.e.c."
"OSHA-SIR-2025021657","OSHA_SIR","2025021657","Employees were rigging down a power swivel at a well site. They placed the power swivel in a trailer and were preparing to remove the Kelly valve and cross-over subs. The operator came down from the drillers console, set the power swivel's control panel down in front of the draw works, and then went to get a kink out of a hydraulic hose. The hose caused the control panel to flip over, engaging the power swivel. The injured employee placed a 48"" pipe wrench onto a sub. When the power swivel engaged, the wrench swung and struck the injured employee's left knee. The employee's knee was dislocated and they sustained soft tissue damage to the ACL and MCL.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by running powered equipment  n.e.c."
"OSHA-SIR-2024021480","OSHA_SIR","2024021480","An employee was working in the rod basket on a well service rig when their left ring finger was caught in a pinch point between the rod basket swivel frame and a support on the rig. The finger was amputated.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Struck by running powered equipment  unspecified"
"OSHA-SIR-2025010579","OSHA_SIR","2025010579","An employee was changing out the tong heads in the power tongs on a drilling rig when they became energized and crushed the employee's hand.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by running powered equipment  unspecified"
"OSHA-SIR-20241211244","OSHA_SIR","20241211244","An employee was preparing to pour concrete. A barricade for the swing radius was set up behind and to the right of the drilling rig. The employee began drilling and swung the equipment to the left to begin the spoil pile. The back of the equipment swung to the right, struck the employee, and pinned him against the fall protection cage. The employee sustained fractures to their ribs and an injury to the transverse process of a vertebra.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by running powered equipment  unspecified"
"OSHA-SIR-2024021495","OSHA_SIR","2024021495","An employee was lowering elevators while trying to couple a joint of tubing coming from a well. The employee's right hand was caught in a pinch point resulting in amputation of the ring fingertip.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Struck by running powered equipment  unspecified"
"OSHA-SIR-2024098909","OSHA_SIR","2024098909","An employee was making a grease head connection. He pulled on the sling connected by a crane to balance the grease head. He was stabilizing the 5-1/2 lubricator with his left hand when the lubricator joint slipped into a tight space causing the 4-3/4 grease head to crush his left index finger against the lubricator. The employee's left index fingertip was amputated.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Struck by suspended or swinging objects  n.e.c."
"OSHA-SIR-2024043057","OSHA_SIR","2024043057","A culvert was being lifted when a pipe struck an employee in the face. The employee suffered a jaw laceration and was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by suspended or swinging objects  n.e.c."
"OSHA-SIR-2024065056","OSHA_SIR","2024065056","An employee was installing a safety cable on a flowline during a drilling operation. A forklift operator manipulated the boom to allow some slack in the strap to set the flowline box in the flowline trough. The employee had his hands on the strap to manipulate the box and set it down in the flowline trough. His left foot was forward while attempting to gain leverage when the flowline box shifted and struck his left foot and ankle area, resulting in a laceration to the top of his foot requiring hospitalization.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Struck by suspended or swinging objects  n.e.c."
"OSHA-SIR-2024109910","OSHA_SIR","2024109910","An employee drove to the project site from his hotel. Upon exiting his vehicle, and during a turning/twisting motion to grab PPE from the backseat, he heard a pop in his back. The employee was hospitalized and required surgery for fragmented L4 and L5 discs in the lumbar spine.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Twisting, reaching, bending"
"OSHA-SIR-2024010927","OSHA_SIR","2024010927","An employee was preheating oil to place in the casing of an oil well flow line. A propane line shot under the truck and into the burner box, causing the burners to ignite and start a flash fire. The employee suffered burns to their face, neck, and wrist.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Vehicle or machinery fire "
"OSHA-SIR-2025065306","OSHA_SIR","2025065306","Employee 1 was operating a crane to move a pumping unit. Employee 2 was holding a tag line. The crane lifted the pumping unit and began rotating clockwise to place it on top of a concrete base. The front driver s side outrigger and float began to sink into the ground, causing the crane to lean over. This caused the pumping unit to swing and strike into an adjacent wellhead, breaking some piping and causing a fire. The crane then fell over and it's boom broke piping on a second wellhead, contributing further to the fire. Employee 1 fell out of the cab and crawled out of the fire. He sustained burns to his face and hands and had fractured ribs. He was hospitalized. Employee 2 was burned on his cheek, arm, and leg.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Vehicle or machinery fire "
"OSHA-SIR-2025077257","OSHA_SIR","2025077257","Three employees were servicing and cleaning an oil well when a fire occurred. All three employees were burned. One employee was treated and released. Two employees were hospitalized and one hospitalized employee required surgery.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Vehicle or machinery fire "
"OSHA-SIR-2024043748","OSHA_SIR","2024043748","An employee was loading spare tires into the doghouse. There was a rattlesnake under one of the tires and it bit his left index finger. The employee was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Venomous animal bite  except ""bugs"""
"OSHA-SIR-2024109922","OSHA_SIR","2024109922","An employee was performing routine surveillance operation rounds on a furnace and nearby equipment. The employee heard a rumbling sound coming from a low-pressure steam vent and when he looked up, he saw water falling from the vent. He quickly moved to avoid the falling water and ran into a pipe and then fell, resulting in a right tibia fracture.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Walked or ran into stationary object"
"OSHA-SIR-20241211420","OSHA_SIR","20241211420","An employee was walking on level, grassy ground when he suffered a broken left knee at the distal end of the femur. He was hospitalized and required surgery.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00"," Walking, without other incident"
"OSHA-SIR-2016042900","OSHA_SIR","2016042900","An employee was breaking a horse when the horse ran into the metal railing of the pen, fracturing the employee's knee.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Animal transportation collision in nonroadway area"
"OSHA-SIR-2016010940","OSHA_SIR","2016010940","An employee was getting ready to reposition portable source lights using a material lift cart. He picked up the front of the lift. As he twisted around, he turned/rolled his ankle and it gave out. He suffered torn ankle ligaments.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Bending, crawling, reaching, twisting-single episode"
"OSHA-SIR-2017065761","OSHA_SIR","2017065761","An employee was bitten on the right calf by a spider while working at a drilling rig.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Bites and stings, unspecified"
"OSHA-SIR-20181111301","OSHA_SIR","20181111301","An employee suffered a sprained ankle while stepping off a backhoe.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Boarding, alighting-excluding slip, trip, fall-single episode"
"OSHA-SIR-2018010036","OSHA_SIR","2018010036","An employee was setting up a warming tent at a job site when a work truck struck and pinned the employee between it and a 54-inch reamer. The employee's lower right leg was crushed, requiring hospitalization.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught between rolling powered vehicle and other object"
"OSHA-SIR-2016021145","OSHA_SIR","2016021145","An employee was helping the driver of a winch truck back up and hook up to a tank. When the driver was close enough to the tank to hook up, the employee told him to stop and set the brakes. The driver did stop and set the brakes, but the truck was still in gear and jerked backwards when his foot came off of the clutch. The employee had moved between the truck and the tank to connect the winch line and was struck causing a fracture of the right femur.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught between rolling powered vehicle and other object"
"OSHA-SIR-2015020234","OSHA_SIR","2015020234","Employee was changing out a hydraulic ram on a rig when a swivel on the come-along broke and pinched the employee's thumb. First aid was performed at the local hospital and then the employee was transported to Denver. An artery in the thumb was damaged and the right hand thumb was later amputated at the first joint.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, n.e.c."
"OSHA-SIR-2016075939","OSHA_SIR","2016075939","On 7/1/16, at approximately 6:30 PM, an employee was helping to pull tubing from a derrick rig. The employee climbed the derrick structure to attach the necessary rigging. As he descended to the working level, his climb assist became caught/wrapped in the gooseneck assembly. He was then pulled into the derrick board, breaking his tibia and dislocating his ankle.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, n.e.c."
"OSHA-SIR-2015010093","OSHA_SIR","2015010093","An employee was exposed to a pinch point hazard when his left thumb was caught between the ST-80 and another metal object.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, unspecified"
"OSHA-SIR-20171010313","OSHA_SIR","20171010313","On October 27, 2017, at approximately 2:45 p.m., an employee was adjusting the forks of a lift. While holding onto the side of the forklift assembly, he boomed up and kicked the fork over with his foot. As the fork moved, it dropped into place, along with the bar that supports the forks. The employee's gloved finger was then pinched between the fork and fork assembly, amputating his right middle fingertip.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, unspecified"
"OSHA-SIR-2015020796","OSHA_SIR","2015020796","Employee clearing trees for a gas/oil pipeline installation was pinned between two trees and broke a leg.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, unspecified"
"OSHA-SIR-2017076668","OSHA_SIR","2017076668","An employee was helping a coworker lower a cutting trough. The coworker attached a chain to the cutting trough and a shaker walkway overhang. The employee centered a forklift on the cutting trough and raised the forks up until they came into contact with the trough, to relieve any pressure from the saddle supports underneath. He un-pinned and removed one saddle support, then attempted to un-pin/remove the second support. He took his left hand and held the tubing and the slide portion of the saddle support in order to gain additional leverage to free the stuck pin. Once the pin came out, the slide fell and smashed his left index finger between the saddle and the tubing.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, unspecified"
"OSHA-SIR-2015020655","OSHA_SIR","2015020655","An employee working on an oil-and-gas service rig suffered partial amputations of the right middle and right ring fingers after his hand was caught between the tong plate and the pin that secures the tongs.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in or compressed by equipment or objects, unspecified"
"OSHA-SIR-2015010296","OSHA_SIR","2015010296","On January 8, 2015 at 10:15pm, an employee was cleaning/unclogging an automatic in-line cement powder sampler. He used his finger to verify there was no longer a clog and the sampler actuated amputating the tip of the third finger on the employee's left hand.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during maintenance, cleaning "
"OSHA-SIR-2015010325","OSHA_SIR","2015010325","On or about January 9, 2014 at about 0535 hrs an employee of Propetrol Services Inc. was repairing a pump at the Mabee 139-202 HA well site 10 miles north of Midland Texas. When he reached into the pump to repair a faulty plunger, the unit ""kicked"" and amputated the tip of his right middle finger. He was driven to Medical Center Hospital in Odessa Texas where the prognosis was that the flesh portion not the bone will be amputated.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during maintenance, cleaning "
"OSHA-SIR-2015052903","OSHA_SIR","2015052903","An employee's arm got caught in conveyor belt guide rollers while troubleshooting the equipment, resulting in hospitalization.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in running equipment or machinery during maintenance, cleaning "
"OSHA-SIR-2021021240","OSHA_SIR","2021021240","The sheaves of the crane were frozen due to ice and snow conditions, which caused a backlash with the auxiliary cable of the crane. The operator attempted to straighten out the backlash on the superstructure near the drum. The frozen sheave freed itself, allowing the cable to run, and the operator's right arm got tangled in the cable. The operator sustained an open fracture of the humerus and a dislocation of the radius.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in running equipment or machinery during maintenance, cleaning "
"OSHA-SIR-2015010448","OSHA_SIR","2015010448","An employee was unjamming a stuck granulated salt spreader used on the back of a truck to salt roads. The employee reached into the impeller and chain components while the machine was running and something grabbed his right hand and amputated his right index finger past the nail bed, but before the first joint.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during maintenance, cleaning "
"OSHA-SIR-20171110941","OSHA_SIR","20171110941","An employee was watching a sub-winch cable run through sheaves to ensure that the cable was running smoothly when he noticed slack due to the cable coming off the sheave. He grabbed the cable with his left hand for balance and placed his right foot on the lower section of the cable to push it into the sheave. The cable then broke free into the sheave, consequently creating tension on the cable, which cut his right foot and three left-hand fingers. His three middle left-hand fingers were amputated, and his right foot was partially amputated.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during maintenance, cleaning "
"OSHA-SIR-2015010736","OSHA_SIR","2015010736","Employee was working on a can wrench without the lock out/tag out system in place. The jaws of the machine opened and retracted smashing and amputating the tip of the middle finger on his left hand.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during regular operation"
"OSHA-SIR-2016065162","OSHA_SIR","2016065162","On June 11, 2016, an employee was assisting the crew as it rigged out a crane. The crane operator was retracting the outrigger when the injured employee used his left hand to brace himself as he bent down to pick up the outrigger pad. He placed his left hand on the outrigger, and his finger entered the eyelets on the outrigger. As the outer section of the outrigger retracted into the inner section, the eyelet on the outer section amputated the employee's left middle fingertip.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during regular operation"
"OSHA-SIR-2015030400","OSHA_SIR","2015030400","An employee was stabbing up in the derrick while a pipe was being brought up on an elevator. As the employee reached to unlatch the elevator, the tongs engaged, striking the employee's left hand resulting in a broken wrist.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in running equipment or machinery during regular operation"
"OSHA-SIR-2015074326","OSHA_SIR","2015074326","Employees were rigging down the workover rig at about 11:30 a.m., on July 5, when an employee's right thumb and first finger were caught between the derrick tip section and stop plate. The employee's thumb had to be surgically amputated.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during regular operation"
"OSHA-SIR-2019065577","OSHA_SIR","2019065577","At about 10:30 a.m. on June 3, 2019, an employee was on an oil rig that was being rigged down. As the rig was reaching half mast, the employee was on the rear of the rig, placing the weight bucket onto the storage hook. As he dismounted the rig, he lost his footing and his right hand was caught in a pinch point between the top and bottom sections of the derrick mast as it came down. He suffered injuries, including an amputation injury, to the index, middle, and ring fingers.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery during regular operation"
"OSHA-SIR-2015064026","OSHA_SIR","2015064026","An employee was installing a pulley on a machine in the pipe yard. The pulley pulled the employee's left index finger into the machine, amputating the fingertip.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery, n.e.c."
"OSHA-SIR-2017010049","OSHA_SIR","2017010049","An employee was moving a catwalk (a long piece of equipment that helps move tube) against a rig to perform an inspection when his right ring finger was caught and fractured between the catwalk skate and a pin. He was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in running equipment or machinery, n.e.c."
"OSHA-SIR-2018077788","OSHA_SIR","2018077788","An employee lifted the lid to the glue cooling area of the machine to examine the equipment for issues. The lid covers two pulleys; one is 4 feet and the other is 16 inches in diameter. When he lifted the lid, it swung back and he raised his left hand to protect himself. He then lost balance and tried to steady himself with his right hand by placing it on the belt. His right hand got caught in the pulleys and when he pulled back, he suffered avulsions to his ring, pinky and middle fingers requiring hospitalization.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in running equipment or machinery, n.e.c."
"OSHA-SIR-2015031198","OSHA_SIR","2015031198","An employee was attempting to place the pipe spinner leaver in neutral position when he tripped. His right hand engaged the spinner, and his left hand got caught in the spinner chain, cutting his left pinky and ring fingers.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery, n.e.c."
"OSHA-SIR-2015031231","OSHA_SIR","2015031231","An employee was opening a gate when the last finger of the employee's left hand was pinched in a roller; the fingertip was amputated.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery, unspecified"
"OSHA-SIR-2016076722","OSHA_SIR","2016076722","An employee was working in an oilfield cleaning a sand hopper. He got caught in a hydraulic gate fracturing both femurs.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Caught in running equipment or machinery, unspecified"
"OSHA-SIR-2015030594","OSHA_SIR","2015030594","An employee on an oil rig had his left hand amputated by a rock crusher while dislodging rocks from the machine. Lockout procedures were not followed at the time.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery, unspecified"
"OSHA-SIR-2018088265","OSHA_SIR","2018088265","An employee was setting up five mud tanks and a mud pump. While he was hooking up the fifth mud tank to the fourth mud tank, a gap formed between the hose to the union. He inched the cable over multiple times to close the gap. Then, the driver lifted the mud tank up, which caused the cable line to pull the employee's finger between the truck roller, resulting in an amputation of the end of his left index finger.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Caught in running equipment or machinery, unspecified"
"OSHA-SIR-20171110662","OSHA_SIR","20171110662","An employee was stepping down into an excavation when he fractured his tibia.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Climbing or stepping up or down-single episode"
"OSHA-SIR-2022064891","OSHA_SIR","2022064891","An employee was using a truck to barricade a road. A motor vehicle, traveling at about 65 miles per hour, rear-ended the truck. The employee suffered a lip laceration, fractured vertebrae, and a tear in the inner layer of the aorta.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Collision between a moving and standing vehicle, nonroadway"
"OSHA-SIR-2017099315","OSHA_SIR","2017099315","An employee was in a boat, inspecting a pipeline, when the boat hit something in the water and ejected the employee from the seat. The employee hit the boat floor and suffered a forehead laceration and fractured left wrist.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Collision between water vehicle and object"
"OSHA-SIR-2015010074","OSHA_SIR","2015010074","Employee was working on a fluid end expendable pump using a torque wrench when his left ring finger got caught in between and was amputated - halfway through the nailbed.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Compressed or pinched by shifting objects or equipment"
"OSHA-SIR-2015096726","OSHA_SIR","2015096726","On September 14, 2015, at approximately 10:30am, a worker suffered an amputation of the left pinky finger just above the palm while unloading pipe from a pipe trailer. The employee was standing towards the tractor side of the trailer and a side boom with sling was unloading the pipe. The load was lowered near the tractor in an effort to raise the pipe above the back stanchion on the trailer. As the pipe slowly moved, the load struck a stanchion or DOT fender and the employee's hand was crushed in the load of pipe. No tag line was used.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Compressed or pinched by shifting objects or equipment"
"OSHA-SIR-2015010676","OSHA_SIR","2015010676","On January 22, 2015, at about 8:30 pm, a casing trough was being loaded by a forklift to a truck. The trough slid off the forks and struck the employee at the midsection of his stomach. He was pinned between the trough and a pipe rack. The employee was admitted to OU Medical Center in Oklahoma City around midnight on 1/22/15.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Compressed or pinched by shifting objects or equipment"
"OSHA-SIR-2015010726","OSHA_SIR","2015010726","A crew of employees was performing workover services. The crew was attempting to break out a crossover sub, on top of the casing scraper, using tongs. The employee was using a 36-inch wrench on top of the tongs. The tong operator engaged the tong before the employee removed his hand. The tong pinched the employee's finger between the tong and the wrench. The employee lost the fingertip of his right middle finger.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Compressed or pinched by shifting objects or equipment"
"OSHA-SIR-2015041924","OSHA_SIR","2015041924","An employee was performing cementing operations on a drilling rig. While using an air hoist to hoist a cement plug over a pipe, his thumb got caught between the ""wing"" of the plug and the plug itself. He sustained an amputation to the left-hand thumb up to the knuckle.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Compressed or pinched by shifting objects or equipment"
"OSHA-SIR-20161211967","OSHA_SIR","20161211967","An employee had just finished lifting a shale bin using two loaders (one with a stinger, chain, and lifting equipment) in order to place matting underneath. Once the matting was in place, the employee directed the loader to lower the bin until there was enough slack in the lifting chain to remove it. As the employee grabbed the eye of the lifting chain to unhook it, the operator of the loader bumped the controls with his knee, causing the chain to tighten and pinch the employee's right middle finger between the bin and the chain. The employee's right middle finger was amputated between the middle and upper joint, and the employee was hospitalized.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Compressed or pinched by shifting objects or equipment"
"OSHA-SIR-20201211546","OSHA_SIR","20201211546","An employee was changing hoses when he was sprayed by liquid butane, resulting in cold burns.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Contact with cold objects or substances"
"OSHA-SIR-2015063519","OSHA_SIR","2015063519","On June 9, 2015, an employee wearing flame resistant clothing was retrieving samples of hot, 400 degrees F asphalt from a controlled sample point when he was splashed/sprayed by pressurized hot asphalt. He received second degree burns to his head, neck, chest, and both arms. He also received first and second degree burns on the right side of his face.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Contact with hot objects or substances"
"OSHA-SIR-2018088899","OSHA_SIR","2018088899","An employee was disconnecting a braided metal flex hose that was supplying air to a furnace for the de-coking process. A supplier sent an alternate feed to the furnace, which required the furnace to remain online. The employee went to disconnect the flex hose from the furnace and received second degree burns to the face and first degree burns to the torso from steam/hot condensate. The line was not depressurized at the time of the incident.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Contact with hot objects or substances"
"OSHA-SIR-2021020944","OSHA_SIR","2021020944","An employee was standing on the ground reaching over the rear passenger side wheel well directly adjacent to an affixed catwalk on the rear of a water supply truck. While the employee was operating a drain valve located on the rear of the tank, the employee slipped on snow and ice building up on the street surface. As the employee slipped and fell, they grabbed the catwalk guard railing and their left ring finger caught on the railing corner gusset support, resulting in a partial amputation down to the first knuckle.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Contact with objects and equipment, n.e.c."
"OSHA-SIR-2017054463","OSHA_SIR","2017054463","An employee was reaching onto a shelf when the employee lost balance and their ring was caught on the shelf resulting in a left ring finger degloving.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Contact with objects and equipment, n.e.c."
"OSHA-SIR-2015010261","OSHA_SIR","2015010261","On 01/08/15, employee suffered an amputation of the left index finger while operating a mulch machine at a well site.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Contact with objects and equipment, unspecified"
"OSHA-SIR-2015042100","OSHA_SIR","2015042100","An employee received a head injury when a pressurized line came apart.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Contact with objects and equipment, unspecified"
"OSHA-SIR-2015020682","OSHA_SIR","2015020682","An employee amputated his fingertip while tearing down a setting tool on the McMaster Pad site.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Contact with objects and equipment, unspecified"
"OSHA-SIR-2023086969","OSHA_SIR","2023086969","An employee was helping to download shaped charges. During the process, a charge exploded directly over the employee's left hand. The employee suffered lacerations and burns to his left hand. He was hospitalized, and his left little finger was surgically amputated.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Demolition or blasting explosion "
"OSHA-SIR-2015063815","OSHA_SIR","2015063815","An employee was working at an oil and gas lease site when he made contact with a 480 V transmission line while working between the distribution box and the well he was inspecting. The employee received third degree burns on his hands and back and was admitted to the hospital.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Direct exposure to electricity, 220 volts or less"
"OSHA-SIR-2015021269","OSHA_SIR","2015021269","On or about Monday, February 9, 2015, at 2:45 pm an employee was changing a transformer in a Merit Energy oil rig when he touched a hot wire injuring his head and left hand.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Direct exposure to electricity, greater than 220 volts"
