"expansion_id","candidate_id","normalized_narrative_sha256","annotation_pass","sif_label","sif_evidence_excerpt","sif_rationale","hazard_energy_assessment","hazard_energy_evidence","personnel_exposure_assessment","personnel_exposure_evidence","barrier_failure_assessment","barrier_failure_evidence","credible_consequence_assessment","credible_consequence_evidence","uncertainty_reason","LSR01_target","LSR01_evidence","LSR01_violation_status","LSR01_unknown_reason","LSR02_target","LSR02_evidence","LSR02_violation_status","LSR02_unknown_reason","LSR03_target","LSR03_evidence","LSR03_violation_status","LSR03_unknown_reason","LSR04_target","LSR04_evidence","LSR04_violation_status","LSR04_unknown_reason","LSR05_target","LSR05_evidence","LSR05_violation_status","LSR05_unknown_reason","LSR06_target","LSR06_evidence","LSR06_violation_status","LSR06_unknown_reason","LSR07_target","LSR07_evidence","LSR07_violation_status","LSR07_unknown_reason","LSR08_target","LSR08_evidence","LSR08_violation_status","LSR08_unknown_reason","LSR09_target","LSR09_evidence","LSR09_violation_status","LSR09_unknown_reason","annotation_status","label_provenance","annotation_version","annotator_model","annotator_id","annotated_at_utc"
"EXP-V0.4-0643","OSHA-SIR-2024076528","22e0876715ac94d2821dd76e03ea3ac1ca74559d3e4a7c96601601da69d2e518","PASS1","NON_SIF_POTENTIAL","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","SUPPORTED","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","SUPPORTED","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","NOT_SUPPORTED","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","ESTABLISHED","","POSITIVE","An employee was removing a roller weighing approximately 1000 pounds from the laser inspection lathe using a spreader bar with two wire-rope slings. The employee was using the lifting device and attaching the cable strap sling to the two journals of the roller so that she could use the hoist to move the roller to a box. When she raised the hoist to make the sling taut, her right index finger was caught between the sling and the roller. The employee suffered an amputation of her index finger to the distal knuckle.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0644","OSHA-SIR-2021064939","c90e3705d6b4c25025a7a5b6a982aa3b1a683a080d207235ce5bbfeef8b452a7","PASS1","NON_SIF_POTENTIAL","An employee jumped off a flatbed trailer to the ground 5 feet below, breaking his left leg.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee jumped off a flatbed trailer to the ground 5 feet below, breaking his left leg.","SUPPORTED","An employee jumped off a flatbed trailer to the ground 5 feet below, breaking his left leg.","UNKNOWN","","NOT_SUPPORTED","An employee jumped off a flatbed trailer to the ground 5 feet below, breaking his left leg.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee jumped off a flatbed trailer to the ground 5 feet below, breaking his left leg.","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0645","OSHA-SIR-2021059379","a5d96541a2bacf8b5293b6f75e9b969a10557fa3364cd642f82a994d7e975eda","PASS1","SIF_POTENTIAL","An employee was rappelling from a helicopter when he fell to the ground, resulting in a broken leg.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was rappelling from a helicopter when he fell to the ground, resulting in a broken leg.","SUPPORTED","An employee was rappelling from a helicopter when he fell to the ground, resulting in a broken leg.","SUPPORTED","An employee was rappelling from a helicopter when he fell to the ground, resulting in a broken leg.","SUPPORTED","An employee was rappelling from a helicopter when he fell to the ground, resulting in a broken leg.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was rappelling from a helicopter when he fell to the ground, resulting in a broken leg.","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0646","OSHA-SIR-20221110082","f5a3f8035e60a9aed7a2a1d1a30abdf8bca8a6e38c2e7c0985f5b34b9e6a0fda","PASS1","SIF_POTENTIAL","An employee was on a scaffold laying bricks when they fell 30 feet to the ground below, sustaining fractures to the right arm and left wrist.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was on a scaffold laying bricks when they fell 30 feet to the ground below, sustaining fractures to the right arm and left wrist.","SUPPORTED","An employee was on a scaffold laying bricks when they fell 30 feet to the ground below, sustaining fractures to the right arm and left wrist.","SUPPORTED","An employee was on a scaffold laying bricks when they fell 30 feet to the ground below, sustaining fractures to the right arm and left wrist.","SUPPORTED","An employee was on a scaffold laying bricks when they fell 30 feet to the ground below, sustaining fractures to the right arm and left wrist.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was on a scaffold laying bricks when they fell 30 feet to the ground below, sustaining fractures to the right arm and left wrist.","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0647","OSHA-SIR-2015118389","a6310e0bfc671420d1895663d4c841e6be6a5a4325697a32b367052d6d80db5a","PASS1","UNCERTAIN","","The stand's mass and the employees' positions on the stairs are not stated, so crushing potential cannot be resolved.","SUPPORTED","Two employees were moving a metal computer-server stand down a steep flight of stairs. The upper employee lost his grip and the item fell and hit the lower employee's foot, breaking bones.","SUPPORTED","Two employees were moving a metal computer-server stand down a steep flight of stairs. The upper employee lost his grip and the item fell and hit the lower employee's foot, breaking bones.","UNKNOWN","","UNKNOWN","Two employees were moving a metal computer-server stand down a steep flight of stairs. The upper employee lost his grip and the item fell and hit the lower employee's foot, breaking bones.","The stand's mass and the employees' positions on the stairs are not stated, so crushing potential cannot be resolved.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","Two employees were moving a metal computer-server stand down a steep flight of stairs. The upper employee lost his grip and the item fell and hit the lower employee's foot, breaking bones.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0648","OSHA-SIR-20161211705","6893d9a990a872dd57ebb7f2022e83c335f1d663bffacd2f986db0fe7621ad32","PASS1","NON_SIF_POTENTIAL","An employee was standing on an air line when a coworker yanked on the line, causing the employee to fall and land on a stack of metal bars. The employee fractured some ribs and was hospitalized.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was standing on an air line when a coworker yanked on the line, causing the employee to fall and land on a stack of metal bars. The employee fractured some ribs and was hospitalized.","SUPPORTED","An employee was standing on an air line when a coworker yanked on the line, causing the employee to fall and land on a stack of metal bars. The employee fractured some ribs and was hospitalized.","UNKNOWN","","NOT_SUPPORTED","An employee was standing on an air line when a coworker yanked on the line, causing the employee to fall and land on a stack of metal bars. The employee fractured some ribs and was hospitalized.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was standing on an air line when a coworker yanked on the line, causing the employee to fall and land on a stack of metal bars. The employee fractured some ribs and was hospitalized.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0649","OSHA-SIR-2021054324","62cd761039d1eff7ce34e8b1c5294efa2e5d35a2e971a7722db8b778b0c36cf3","PASS1","NON_SIF_POTENTIAL","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","SUPPORTED","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","SUPPORTED","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","NOT_SUPPORTED","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was moving an electric pallet jack. The jack ran over the employee's left foot, breaking toes.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0650","OSHA-SIR-2016043065","56982299b72b57637cdfcb52b0b7c4dbd1ab7f468f7b784c2735d3d8d46b2a90","PASS1","NON_SIF_POTENTIAL","An employee fell while stepping up onto a sidewalk and then fell a second time while stepping down stairs. The employee suffered right knee, hip, and bilateral hand contusions, as well as an abrasion and strain.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee fell while stepping up onto a sidewalk and then fell a second time while stepping down stairs. The employee suffered right knee, hip, and bilateral hand contusions, as well as an abrasion and strain.","SUPPORTED","An employee fell while stepping up onto a sidewalk and then fell a second time while stepping down stairs. The employee suffered right knee, hip, and bilateral hand contusions, as well as an abrasion and strain.","UNKNOWN","","NOT_SUPPORTED","An employee fell while stepping up onto a sidewalk and then fell a second time while stepping down stairs. The employee suffered right knee, hip, and bilateral hand contusions, as well as an abrasion and strain.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0651","OSHA-SIR-2017043894","0aa378d69480097a44ddc6857c124c13c20292ae094e7c13f1cacbe829b26b89","PASS1","SIF_POTENTIAL","An employee was hit by a bull and sustained a right hip fractured that required surgery and overnight hospitalization.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was hit by a bull and sustained a right hip fractured that required surgery and overnight hospitalization.","SUPPORTED","An employee was hit by a bull and sustained a right hip fractured that required surgery and overnight hospitalization.","UNKNOWN","","SUPPORTED","An employee was hit by a bull and sustained a right hip fractured that required surgery and overnight hospitalization.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was hit by a bull and sustained a right hip fractured that required surgery and overnight hospitalization.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0652","OSHA-SIR-2021065367","39033671876ad079d561320725df45bb9b9a98e0e57600fd0934a117561bb22d","PASS1","NON_SIF_POTENTIAL","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","SUPPORTED","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","SUPPORTED","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","NOT_SUPPORTED","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","ESTABLISHED","","POSITIVE","An employee was using an overhead grid crane when their right middle finger was pinched between the engine head assembly and the transport rack resulting in amputation of the fingertip just below the nail bed.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0653","OSHA-SIR-20251010030","5447e0b663262d1407b97950c3aaeb478dbb0153e63804511bb130dc5187f82c","PASS1","SIF_POTENTIAL","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","SUPPORTED","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","SUPPORTED","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","SUPPORTED","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","ESTABLISHED","","POSITIVE","On October 7, 2025, employees were conducting trenching operations for the installation of a new sewer line system. The excavator's bucket was detached and put inside the trench as it was being exchanged for a different-sized bucket. An employee entered the trench with a shovel to move some dirt located at the front end of the pipe. The excavator bucket shifted and slid, striking the employee s right foot and trapping it against the ground. The employee sustained a fractured right tibia.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0654","OSHA-SIR-20201211597","fe3121bf45c1b582c9f7634d7dd3fc57f5832698ae21386e639c120fb753c99f","PASS1","UNCERTAIN","","The oil temperature, pressure, and exposure extent are not stated, so credible severe-burn potential cannot be resolved.","SUPPORTED","An employee was on the ground by a railcar attempting to unplug an oil line to allow the oil to flow from the railcar to a tank in the facility. Oil splashed out of the top of the railcar and landed on the employee causing burns to the top of the employee's shoulders.","SUPPORTED","An employee was on the ground by a railcar attempting to unplug an oil line to allow the oil to flow from the railcar to a tank in the facility. Oil splashed out of the top of the railcar and landed on the employee causing burns to the top of the employee's shoulders.","UNKNOWN","","UNKNOWN","An employee was on the ground by a railcar attempting to unplug an oil line to allow the oil to flow from the railcar to a tank in the facility. Oil splashed out of the top of the railcar and landed on the employee causing burns to the top of the employee's shoulders.","The oil temperature, pressure, and exposure extent are not stated, so credible severe-burn potential cannot be resolved.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was on the ground by a railcar attempting to unplug an oil line to allow the oil to flow from the railcar to a tank in the facility. Oil splashed out of the top of the railcar and landed on the employee causing burns to the top of the employee's shoulders.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was on the ground by a railcar attempting to unplug an oil line to allow the oil to flow from the railcar to a tank in the facility. Oil splashed out of the top of the railcar and landed on the employee causing burns to the top of the employee's shoulders.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was on the ground by a railcar attempting to unplug an oil line to allow the oil to flow from the railcar to a tank in the facility. Oil splashed out of the top of the railcar and landed on the employee causing burns to the top of the employee's shoulders.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0655","OSHA-SIR-2021054197","9891c8e1378459d53198b7fb5b4fa1b40ab9fd80e0eb0ba88dc7b910bac43d86","PASS1","NON_SIF_POTENTIAL","After changing an air filter in an attic area, a mechanic was getting down from a raised area (2-3 feet) when she suffered a left femur fracture resulting in hospitalization and surgery.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","After changing an air filter in an attic area, a mechanic was getting down from a raised area (2-3 feet) when she suffered a left femur fracture resulting in hospitalization and surgery.","SUPPORTED","After changing an air filter in an attic area, a mechanic was getting down from a raised area (2-3 feet) when she suffered a left femur fracture resulting in hospitalization and surgery.","UNKNOWN","","NOT_SUPPORTED","After changing an air filter in an attic area, a mechanic was getting down from a raised area (2-3 feet) when she suffered a left femur fracture resulting in hospitalization and surgery.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0656","OSHA-SIR-2025077484","c9c110a6ecdb0e258385179c41ee75269ac99bd021244f2d2befb35b37cdef94","PASS1","SIF_POTENTIAL","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","SUPPORTED","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","SUPPORTED","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","SUPPORTED","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","ESTABLISHED","","POSITIVE","A forklift was placing an elevated load onto a truck. The forklift tipped forward and fell on the injured employee who was standing nearby. The employee sustained fractures to their hip and ribs, as well as leg muscle injuries.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
