expansion_id,candidate_id,incident_id,source,source_record_id,source_year,report_type_if_known,activity_if_known,location_if_known,narrative,source_native_outcome,source_native_classification,duplicate_group,normalized_narrative_sha256,retrieval_strata,primary_stratum,length_band,partition,selection_basis,annotation_pass,sif_label,sif_evidence_excerpt,sif_rationale,hazard_energy_assessment,hazard_energy_evidence,personnel_exposure_assessment,personnel_exposure_evidence,barrier_failure_assessment,barrier_failure_evidence,credible_consequence_assessment,credible_consequence_evidence,uncertainty_reason,LSR01_target,LSR01_evidence,LSR01_violation_status,LSR01_unknown_reason,LSR02_target,LSR02_evidence,LSR02_violation_status,LSR02_unknown_reason,LSR03_target,LSR03_evidence,LSR03_violation_status,LSR03_unknown_reason,LSR04_target,LSR04_evidence,LSR04_violation_status,LSR04_unknown_reason,LSR05_target,LSR05_evidence,LSR05_violation_status,LSR05_unknown_reason,LSR06_target,LSR06_evidence,LSR06_violation_status,LSR06_unknown_reason,LSR07_target,LSR07_evidence,LSR07_violation_status,LSR07_unknown_reason,LSR08_target,LSR08_evidence,LSR08_violation_status,LSR08_unknown_reason,LSR09_target,LSR09_evidence,LSR09_violation_status,LSR09_unknown_reason,annotation_status,label_provenance,annotation_version,annotator_model,annotator_id,annotated_at_utc,first_pass_annotator_id,second_pass_annotator_id,adjudicator_id,final_review_status,final_label_provenance
EXP-V0.4-0236,OSHA-SIR-20241211153,OSHA-SIR-20241211153,OSHA_SIR,20241211153,2024,Incident, Pedestrian struck by vehicle in nonroadway area  unspecified,"CHICAGO, ILLINOIS","An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-fbd71c4c0023,c7ad96fdb37ec9bb776b6a4734d3d7861fd97eff237e1b0a45f712a7a18bf104,LSR06,LSR06,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,SIF_POTENTIAL,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",The described mechanism exposed personnel to uncontrolled energy with credible fatal or permanently disabling consequences.,SUPPORTED,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",SUPPORTED,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",SUPPORTED,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",SUPPORTED,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",UNKNOWN,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"An employee was struck by a moving electric tug and he sustained a concussion, brain bleeding, and swelling on the back of his head.",ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0237,OSHA-SIR-2019055011,OSHA-SIR-2019055011,OSHA_SIR,2019055011,2019,Incident,Contact with cold objects or substances,"CHICAGO, ILLINOIS","An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-bfd234df40f6,c39c084af3c704dfa06ef3c0f53260e965a17c3048171a24dc600d9409f3a2f6,LSR02;HAZARD_TERM_POSSIBLE_NON_SIF,LSR02,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,SIF_POTENTIAL,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",The described mechanism exposed personnel to uncontrolled energy with credible fatal or permanently disabling consequences.,SUPPORTED,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",SUPPORTED,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",SUPPORTED,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",SUPPORTED,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"An employee was changing out a propane tank. As the employee tightened a fitting on the tank, propane leaked out and contacted the employee's right hand resulting in cold burns to three fingers.",ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0238,OSHA-SIR-20191010295,OSHA-SIR-20191010295,OSHA_SIR,20191010295,2019,Incident,Struck by object or equipment dropped by other person,"CHENOA, ILLINOIS",An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4e8dae7e92db,1bd023ac2b3e710442568cd3f75c7358e85c48a0d0029e32209aa0d39291fdd1,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,SIF_POTENTIAL,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,The described mechanism exposed personnel to uncontrolled energy with credible fatal or permanently disabling consequences.,SUPPORTED,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,SUPPORTED,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,SUPPORTED,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,SUPPORTED,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,An employee was working to erect a wind tower when he was struck on the hard hat by a bolt that was dropped from above. He suffered a skull fracture and was hospitalized.,UNKNOWN,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0239,OSHA-SIR-2024010455,OSHA-SIR-2024010455,OSHA_SIR,2024010455,2024,Incident, Fall on same level due to slip or trip,"ALLEGANY, NEW YORK","An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-826cbc329c6d,21472deb128479daf4c7f2dc29edde0a134a03c0988e47a743fbe5e9c3af2d46,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,NON_SIF_POTENTIAL,"An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",The described mechanism is bounded and does not support a credible fatal or life-altering consequence under the stated circumstances.,SUPPORTED,"An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",SUPPORTED,"An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",SUPPORTED,"An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",NOT_SUPPORTED,"An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,pass2-batch-01,,FIRST_SECOND_PASS_AGREEMENT,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0240,OSHA-SIR-2023065170,OSHA-SIR-2023065170,OSHA_SIR,2023065170,2023,Incident,"Pedestrian struck by vehicle in work zone, unspecified","SANFORD, FLORIDA","On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4ad526536047,d0dd1c616257ca9ca41588f65bf5a9ba3d6960a9abacc4c905e94c8a6b37ecde,LSR03;LSR06;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,SIF_POTENTIAL,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",The described mechanism exposed personnel to uncontrolled energy with credible fatal or permanently disabling consequences.,SUPPORTED,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",SUPPORTED,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",SUPPORTED,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",SUPPORTED,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",UNKNOWN,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"On June 12, around 9:43 AM, an employee was working as a flagger at the front of a job site. They were struck by a vehicle while standing off the road at an intersection. The employee sustained broken ribs, ligament sprains to their cervical, thoracic, and lumbar spine, and a laceration to the right elbow.",ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0241,OSHA-SIR-2022119617,OSHA-SIR-2022119617,OSHA_SIR,2022119617,2022,Incident,Other fall to lower level 16 to 20 feet,"SAN ANTONIO, TEXAS","An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-724429cf8638,2659b017d334b25e3049af3f881b195376d9f2d39c1739617debbb6ab2dec0f8,LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR07,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,SIF_POTENTIAL,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",The described mechanism exposed personnel to uncontrolled energy with credible fatal or permanently disabling consequences.,SUPPORTED,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",SUPPORTED,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",SUPPORTED,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",SUPPORTED,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",ESTABLISHED,,POSITIVE,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",UNKNOWN,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,"An employee was removing a trench protective system by attaching a sling from above the trench to the panel eye hook. The hydraulic shoring system was not holding pressure, causing the employee to fall 18 feet into the trench. He sustained a back injury, a right wrist fracture, and rib fractures.",UNKNOWN,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0242,OSHA-SIR-2015097070,OSHA-SIR-2015097070,OSHA_SIR,2015097070,2015,Incident,"Other animal bites, nonvenomous","MEMPHIS, TENNESSEE",An employee's right calf was bitten by a dog while delivering mail to a residence.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-74da71a6aba8,0b604dc4430d9b4aa1d86d6feee4aea94e4422d9c4f67f291b381b0686e3d10d,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,NON_SIF_POTENTIAL,An employee's right calf was bitten by a dog while delivering mail to a residence.,The described mechanism is bounded and does not support a credible fatal or life-altering consequence under the stated circumstances.,SUPPORTED,An employee's right calf was bitten by a dog while delivering mail to a residence.,SUPPORTED,An employee's right calf was bitten by a dog while delivering mail to a residence.,SUPPORTED,An employee's right calf was bitten by a dog while delivering mail to a residence.,NOT_SUPPORTED,An employee's right calf was bitten by a dog while delivering mail to a residence.,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0243,OSHA-SIR-20201110368,OSHA-SIR-20201110368,OSHA_SIR,20201110368,2020,Incident,Inhalation of harmful substance-single episode,"FORT MYERS, FLORIDA",An employee was cleaning toilets at a rest stop and had trouble breathing due to the fumes produced from the mixture of bleach and toilet bowl cleaner.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f6f3987d6fcb,51c2d117bdb72c085b74c3c869ba06b74330144d1e206382a89bad1aba4205b3,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,SIF_POTENTIAL,An employee was cleaning toilets at a rest stop and had trouble breathing due to the fumes produced from the mixture of bleach and toilet bowl cleaner.,The described mechanism exposed personnel to uncontrolled energy with credible fatal or permanently disabling consequences.,SUPPORTED,An employee was cleaning toilets at a rest stop and had trouble breathing due to the fumes produced from the mixture of bleach and toilet bowl cleaner.,SUPPORTED,An employee was cleaning toilets at a rest stop and had trouble breathing due to the fumes produced from the mixture of bleach and toilet bowl cleaner.,SUPPORTED,An employee was cleaning toilets at a rest stop and had trouble breathing due to the fumes produced from the mixture of bleach and toilet bowl cleaner.,SUPPORTED,An employee was cleaning toilets at a rest stop and had trouble breathing due to the fumes produced from the mixture of bleach and toilet bowl cleaner.,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0244,OSHA-SIR-2018099706,OSHA-SIR-2018099706,OSHA_SIR,2018099706,2018,Incident,Injured by slipping or swinging object held by other person,"CLAREMORE, OKLAHOMA",An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7ec2a4665a95,1fab1518625f80eaa9a868d92c4fc20a833809bab71123e4802c814f43a17490,GENERAL,GENERAL,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,NON_SIF_POTENTIAL,An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,The described mechanism is bounded and does not support a credible fatal or life-altering consequence under the stated circumstances.,SUPPORTED,An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,SUPPORTED,An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,SUPPORTED,An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,NOT_SUPPORTED,An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,An employee was standing on a piece of plastic that was on top of a piece of metal while a second employee was drilling up through the metal. The drill bit then punctured the first employee's right foot.,ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
EXP-V0.4-0245,OSHA-SIR-2020109693,OSHA-SIR-2020109693,OSHA_SIR,2020109693,2020,Incident,Struck by or caught in swinging door or gate,"DACULA, GEORGIA",A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-668890c9d638,32b84b9435fee58620dd658290a2a8a8262c1b12e6a0262ba9bb03c2aa934022,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions,PASS1,NON_SIF_POTENTIAL,A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,The described mechanism is bounded and does not support a credible fatal or life-altering consequence under the stated circumstances.,SUPPORTED,A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,SUPPORTED,A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,SUPPORTED,A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,NOT_SUPPORTED,A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,POSITIVE,A fluid shipping employee was manually closing an equipment access door and amputated his right ring fingertip.,ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,NEGATIVE,,NOT_ESTABLISHED,,completed,AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH,gpt-5.6-sol-ai-assisted-v0.4.0,gpt-5.6-sol,pass1-batch-01,2026-09-10T13:59:14Z,pass1-batch-01,,,FIRST_PASS_NOT_SELECTED_FOR_SECOND_PASS,AI_ASSISTED_GPT_5_6_SOL_CONSENSUS_OR_ADJUDICATION_NOT_HSE_GROUND_TRUTH
