expansion_id,candidate_id,source,source_record_id,source_year,report_type_if_known,activity_if_known,location_if_known,narrative,source_native_outcome,source_native_classification,duplicate_group,normalized_narrative_sha256,retrieval_strata,primary_stratum,length_band,partition,selection_basis
EXP-V0.4-0544,OSHA-SIR-2024032269,OSHA_SIR,2024032269,2024,Incident," Struck by rolling, sliding, or shifting objects non-running","SCHENECTADY, NEW YORK","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-829573bdc2e9,aca24468d9ab4ea3e931463227c8f4a14201d396c95719a4dd971101adbd7f9a,LSR07,LSR07,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0545,OSHA-SIR-20191213288,OSHA_SIR,20191213288,2019,Incident,Fall while sitting,"PETERSBURG, WEST VIRGINIA","A boiler operator was sitting on a bucket, watching the boiler feed system. He fell while standing up, landing on the floor and breaking his left hip.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-3c9be345dc85,99f292fa004204213f3e435b39c00fdddbad995093267ecc8c0d5763618a83e7,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0546,OSHA-SIR-2017067183,OSHA_SIR,2017067183,2017,Incident,Fall through surface or existing opening more than 30 feet,"BRYN MAWR, PENNSYLVANIA",An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-d4d1f7ed61b8,0c6644fc8f249cf17db63c438f1b2d2b7c905cec56568c1f662aa055e3f3c76b,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0547,OSHA-SIR-2025087879,OSHA_SIR,2025087879,2025,Incident, Exposure to electric arc,"BROOKLYN, NEW YORK","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-424badcbf08e,cf6f02e8e48713f48fb3eea80bed3ddea03b8b6c768888cb62bd6cffa6b8edb9,HIGH_RISK,HIGH_RISK,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0548,OSHA-SIR-2017077045,OSHA_SIR,2017077045,2017,Incident,"Fall onto or against object on same level, n.e.c.","NAPLES, FLORIDA",An employee was stepping onto the top rung of a steel 3-rung fixed ladder when he slipped and hit his shin resulting in a fractured tibia.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b4e7f822bf75,342c6350d0bc7d1212bd075394b17aea48c534621cfdc74433e5dbcb606a8218,LSR09,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0549,OSHA-SIR-2025065351,OSHA_SIR,2025065351,2025,Incident, Compressed between running equipment and other object(s),"RIO HONDO, TEXAS",An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5fe04f5bc849,ae513410f43d6c780e5cd4013c2b954aa8130683d2aeb7d83b407e9d5000a81d,LSR06;LSR09,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0550,OSHA-SIR-20241110225,OSHA_SIR,20241110225,2024,Incident, Exposure to electric arc,"CULLMAN, ALABAMA",An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-10360adf3aaf,6f8476ac0dd15f9b4b44ca1ef9b3c992db6142c122327ad702a8c9fadc7574b1,HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,HIGH_RISK,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0551,OSHA-SIR-2017043554,OSHA_SIR,2017043554,2017,Incident,"Struck against object or equipment, unspecified","CARRABELLE, FLORIDA",An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-20f82991cbf3,29f43331f7b71fff30e4bc815f3336ae1a25be10d55fb9b771d2a6a9054b32e7,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0552,OSHA-SIR-2024075891,OSHA_SIR,2024075891,2024,Incident," Caught, entangled in running powered equipment  normal operation","RAPID CITY, SOUTH DAKOTA",An employee was observing a forklift under operation when the boards shifted and his right hand became pinched between the supports of the forklift attachment and the forklift tine. The employee sustained a fingertip amputation.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-907a597c2ba0,bb424d27c68e705acc761d67c548c767683d53e821f2adfcbda4f8e08e5dc91f,LSR03;LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0553,OSHA-SIR-2016021002,OSHA_SIR,2016021002,2016,Incident,Injured by physical contact during horseplay ,"WASHINGTON COURT HOUSE, OHIO",An employee and client were horse playing by doing flips when the employee fell to the ground and broke her left arm.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f0401ee6f36b,faa0236f81e9fdf75bd11e7ab0d882965606480c0d48ef3622377f52c285cf5e,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0554,OSHA-SIR-2020088268,OSHA_SIR,2020088268,2020,Incident,Injured by slipping or swinging object held by injured worker,"PLAINVIEW, TEXAS","An employee was using a handheld grinder to cut an angle iron when the cutting blade became trapped between two pieces of metal and jumped back, cutting his right index finger to the bone. He was hospitalized and had surgery.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-04e3369cef4b,93c08f5d88f788ceb78a4c74fe9eccbe20c118833c95577dd21ae82435af0b02,LSR05,LSR05,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0555,OSHA-SIR-2019044340,OSHA_SIR,2019044340,2019,Incident,Fall on same level due to tripping over self,"KINGWOOD, TEXAS",An employee tripped and fell while walking on a tile floor. The employee sustained a left hip fracture that required hospitalization and surgery.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-10a1ec6b546c,40ca8a45c331029c425e06c9757baf05ea8e1058ad9456089c6ba21d61da4295,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0556,OSHA-SIR-2015107840,OSHA_SIR,2015107840,2015,Incident,"Fall on same level, n.e.c. ","LIMA, OHIO","On October 20, 2015, an employee was attempting to remove an air tank valve with a wrench when he lost his footing, fell, and broke his right femur. He was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-12eae729e296,7e99c33c9d5bdfc779732c2f17e7bca66c162908fd0ad3299f944edd7f20d341,LSR02,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0557,OSHA-SIR-2018055164,OSHA_SIR,2018055164,2018,Incident,"Water vehicle incident, n.e.c.","BALTIMORE, MARYLAND","An employee was standing on a ship, waiting to perform a lashing operation. A steel locking shoe fell from above, striking and breaking the employee's forearm.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-d967b8ef6293,f58b18723689479785089f3e6dd8f9134999e404cf5126374080c438791cb323,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0558,OSHA-SIR-2019043824,OSHA_SIR,2019043824,2019,Incident,Fall on same level due to slipping ,"SCOTTSVILLE, TEXAS",An employee slipped and fell while walking near a water cooling tank that had just overflowed. The employee suffered a broken left femur.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-111895b3765b,6336ccab51188b17b1508b0c2da656e8d83a82cac5060ddde2eb99fdaf8cdcd2,LSR02,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0559,OSHA-SIR-2018066263,OSHA_SIR,2018066263,2018,Incident,Climbing or stepping up or down-single episode,"LA HABRA, CALIFORNIA","On June 25, 2018, an employee's right femur was fractured as the employee stepped up onto a curb.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-2db5cabfd5fe,731bae9f78d164ecd1aa5eaa2e5fb6d19ace355f2e1e18a5fa4a6bed43dbad61,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0560,OSHA-SIR-2017021336,OSHA_SIR,2017021336,2017,Incident,"Jack-knifed or overturned, nonroadway","URBANA, OHIO","An employee was attempting to close a dock door while sitting on a forklift. He had backed his forklift so that the rear right wheel was on a loading dock leveler that was still attached to a trailer approved for release. When the trailer was moved, the forklift fell over and the employee's hand was pinned between the ground and upper overhead carriage. He suffered broken bones in the thumb and palm area.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c9d476e4d94c,054b6d1c3fd8bae5b68d99b73f45d6e4d6cbceb750f9efced109d35f51c690a0,LSR03;LSR06;LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0561,OSHA-SIR-2017031928,OSHA_SIR,2017031928,2017,Incident,Struck by object or equipment dropped by injured worker,"WEWOKA, OKLAHOMA","An employee was performing maintenance on a leveler machine. He was aligning the machine lid to put it back on, holding the lid with his right hand and his left hand was on the machine in a pinch point. As he was aligning the lid, it fell onto his left hand. The employee sustained broken bones and damage to blood vessels and nerves to his left ring and pinky fingers. The employee was admitted to the hospital and had surgery to pin the bones in his fingers.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-2ff92626c77e,70791ae449cc6771035e0be467d9acb0ffecbc2d0a05933687feff0abd2c04d2,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0562,OSHA-SIR-2022021187,OSHA_SIR,2022021187,2022,Incident,"Ignition of vapors, gases, or liquids","YANKTON, SOUTH DAKOTA",An employee was preparing 1000-pound tank for painting. When a valve was removed it released propane into the shop environment where ignition sources started a fire that burned down the shop. The employee sustained burns to their hands and face.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9696047e19c7,6d5283efd6393c4f2566147d5256f16cacc59a95f7c1f19fca7fbd52955a50a3,LSR02,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0563,OSHA-SIR-2023043106,OSHA_SIR,2023043106,2023,Incident,"Pedal cycle incident, n.e.c","SUNRISE, FLORIDA","An employee was making a pizza delivery on an E-bike when the front tire fell off the bike, causing the employee to fall to the concrete ground and sustain a facial fracture.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c1773e92b4f5,755c9b5be17a53d7dcbb10ee0d477eda59aac339545971caa74ebb0755177457,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0564,OSHA-SIR-2018054654,OSHA_SIR,2018054654,2018,Incident,Pedestrian struck by forward-moving vehicle in work zone ,"POCATELLO, IDAHO","An employee was walking with a mini-excavator that was carrying a sewer vault in a marked construction zone on a public roadway. A privately owned vehicle sped through the zone, causing the employee to step sideways into the path of the mini-excavator. The mini-excavator then struck and broke his leg.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-6b224d076230,ecdc1c8aadf6b25a7d37301107cf852b71cce50a9cdd48da4f3a7ac864ef7d23,LSR02;LSR03,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0565,OSHA-SIR-2021097797,OSHA_SIR,2021097797,2021,Incident,"Fall or jump from and struck by same vehicle in normal operation, nonroadway","KATHLEEN, GEORGIA",An employee was operating a stand-up forklift picking material for shipping. The employee lost balance and fell from the cab of the forklift. The forklift's rear tire rolled onto the employee's left foot and fractured it.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e8156ac56705,d4e1310abacba52006592ad50230baf3fd9e29e37b55a360738c0ef93a9011a2,LSR03;LSR07,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0566,OSHA-SIR-2015075279,OSHA_SIR,2015075279,2015,Incident,"Direct exposure to electricity, greater than 220 volts","WADSWORTH, OHIO",An employee made contact with an energized conductor on a transformer while performing a test. The employee received electrical contact burns to the right hand.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-99604b222200,fb587da344f280c3c837d352002046bac93cf4f62db96ff20f27bf2736cbe580,LSR04,LSR04,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0567,OSHA-SIR-2020054425,OSHA_SIR,2020054425,2020,Incident,"Struck by animal, unspecified","BURLEY, IDAHO","An employee was moving a mule from one pasture to another when the animal spooked and ran her over, breaking her left femur.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-35f90a9b145c,3f5e629d0d39c5938730d7cac65f384cb03c76d077750223cddd227e30fe7c84,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0568,OSHA-SIR-2022086748,OSHA_SIR,2022086748,2022,Incident,"Pedestrian vehicular incident, n.e.c.","MANDAN, NORTH DAKOTA","Employees were using a mini-loader to move a vehicle hoist into a storage unit. When the loader was put into gear, the hoist rolled off and landed on the injured employee's leg, breaking his femur.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-14b449ce0816,0dc8b618bce81a964c243ca42da10bcc84856fc9435e5c1f9a6d95d20e93a6c9,LSR03;LSR07,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0569,OSHA-SIR-2015085509,OSHA_SIR,2015085509,2015,Incident,Entangled in other object or equipment,"GRAND JUNCTION, COLORADO","An employee, working as a winder, was threading a spool of high grade fishing line and got the right index finger caught up in the line amputating the tip.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-0d57ee33f285,87d96f029579b5de942375c8927b5a79768c97fed17d3add112781a9388e2308,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0570,OSHA-SIR-2020087419,OSHA_SIR,2020087419,2020,Incident,"Jack-knifed or overturned, nonroadway","VALLEY CITY, OHIO","An employee was driving a utility vehicle when it tipped over, leading to hospitalization and fractures in his wrist and ankle.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-430d2c25c4a6,1c28462477e8d76e42a7269cd2f8c824498370707af838ce796257ef5986aed3,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0571,OSHA-SIR-2021098130,OSHA_SIR,2021098130,2021,Incident,"Overexertion in pushing, pulling, or turning-single episode","STENNIS SPACE CENTER, MISSISSIPPI","An employee was performing preventive maintenance on a forklift and opened the door to access the battery bank. As the employee started sliding the battery bank out, his right ring finger was caught between the forklift and a structural beam resulting in a fracture and a fingertip amputation.",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ff64f9325fb0,2b79035148e814086df6bb5f64bcfd18363357c1854e1c11f130358945dc7ab5,LSR03;LSR06;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0572,OSHA-SIR-2020076376,OSHA_SIR,2020076376,2020,Incident,Struck against stationary object or equipment while rising,"MILFORD, DELAWARE","An employee was staging sheet metal for manufacturing. The employee bent down to pick up a sheet of paper from the floor. When he stood up, his head struck a piece of sheet metal in a storage rack, and the metal lacerated his scalp.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b905239d0fd3,b747513f613beca3d7e233b5fb5755b10c0e3211f611a2b0079d465ab4bb757c,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0573,OSHA-SIR-2018065411,OSHA_SIR,2018065411,2018,Incident,Fall on same level due to tripping over an object ,"RACINE, WISCONSIN","An employee was walking on the jobsite, tripped over an elevated manhole and fell to the ground. The employee sustained a broken femur.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-89fe13ecd856,bca6b0e9dd4cd13de12d5f64ff50ce7e9c76fc3034a4c39878720a1dc6de479c,LSR02,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0574,OSHA-SIR-2023032708,OSHA_SIR,2023032708,2023,Incident,Fall through surface or existing opening 11 to 15 feet ,"RUDYARD, MONTANA",An employee was loading train cars from a landing when they fell 15 feet through the ladder hatch to the ground. The employee was hospitalized for a knee cap fracture and dislocated wrist.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-3225e682ba4e,aa37f105753ff3a7c4293a1766a18c42363cb432a54b25c97b3d8b6e07a744e4,LSR09;HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0575,OSHA-SIR-2025065729,OSHA_SIR,2025065729,2025,Incident, Fall on same level due to slip or trip,"GERMANTOWN, WISCONSIN",An employee was walking to their vehicle in the parking lot. They were near the driver's side door when they tripped and fell to the ground. The employee suffered a broken right ankle that required hospitalization and surgery.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f155beff4101,a77dcf8c6685942b3e08f94d6d4465f68f9789d258e6fdb906cf5ff15e7b54bf,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0576,OSHA-SIR-2024098548,OSHA_SIR,2024098548,2024,Incident," Fall, contact incident onboard water vehicle","SAN DIEGO, CALIFORNIA","An employee was descending a vertical ladder on a vessel with a grinder and combination level in his left hand. The employee's gloved hand lost grip and he fell to the deck, striking a ready service locker mounting bracket. He fell approximately 6-8 feet and sustained a fractured sacrum.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4b10260dbbd8,fc3fa67a72544b117a8f4228af4c29458684d5418f2b88ec4c9eac338e450d6a,LSR02;LSR05;LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0577,OSHA-SIR-2019033306,OSHA_SIR,2019033306,2019,Incident,"Ran off driving surface, nonroadway","SAN ANTONIO, TEXAS","An employee was loading a docked trailer with an electric pallet jack. The trailer moved, creating a gap that the employee fell through to the ground. The employee suffered a dislocated right ankle and broken right foot.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-0dc26c45c2f8,6e0d9fb5fcf8363f905fa1af314364ed7b0b89531a058ebe2767b58155e4d017,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0578,OSHA-SIR-2022043537,OSHA_SIR,2022043537,2022,Incident,"Struck by discharged or flying object, n.e.c.","NEW IBERIA, LOUISIANA","A carbon steel plug for a water separator was released during a pressure test. The pressure inside the separator forced an impact tool into an employee's upper torso, causing four broken ribs, a liver laceration, and a bruised lung.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e93cbab3d11a,e6f50d3c5ff02ad4270b70108edaea6014e391bceb0e8167eab295cfd9dbdfa4,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0579,OSHA-SIR-2022064823,OSHA_SIR,2022064823,2022,Incident,"Injury by other person-unintentional or intent unknown, unspecified","TOMS RIVER, NEW JERSEY",A security officer was helping to restrain a patient and suffered a laceration to the right hand and a bloody nose. The right hand became infected and required surgical debridement.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c34cd906d737,8bc156db8b93e39ea73773a45a79a697a681b9bfc89a6284b0602db646f620f3,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0580,OSHA-SIR-2018066313,OSHA_SIR,2018066313,2018,Incident,"Struck by discharged or flying object, n.e.c.","CLEARWATER, FLORIDA","A baseball pitcher was struck in the right lower jaw by a line drive baseball, suffering a fractured mandible.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-cb18e1b695df,7737a364cab0192ddc27cbf7e68763c386e7dcd4e337c14e46d76c94d06aad1a,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0581,OSHA-SIR-2025021525,OSHA_SIR,2025021525,2025,Incident, Struck by falling object  unspecified,"GAIL, TEXAS","An employee was on the floor of a workover rig to install an electric submersible pump when rig blocks fell and struck them, resulting in seven broken ribs and a lacerated finger.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-bd3cb67efca4,3dd84d30196e6e7d198c32c017e1224929fbe0374c75bf4f2a890383e53fe5fc,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0582,OSHA-SIR-2016010626,OSHA_SIR,2016010626,2016,Incident,Entangled in other object or equipment,"POPLAR BLUFF, MISSOURI","While sweeping the floor near a wire un-coiler, an employee became caught in the rotating wire, breaking a leg and requiring hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5f5bcaa5e48f,bc30d33b3209754f761a65910ef9c55be02cb71f18349705fdd80342235dfbe6,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0583,OSHA-SIR-2023098848,OSHA_SIR,2023098848,2023,Incident,"Caught in or compressed by equipment or objects, unspecified","SPRINGFIELD, OHIO",An employee was climbing into the pit when their foot was caught between the wall and the rung of the ladder. The employee sustained tibia and fibula fractures.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-74cfb9bea663,2337c6cad0e5097a0c3e9deb43cbe8480a226e9f0b062c6db061a5a27afe67fc,LSR02;LSR06;LSR09,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0584,OSHA-SIR-2019088839,OSHA_SIR,2019088839,2019,Incident,"Nonroadway noncollision incident, n.e.c.","OAK CREEK, WISCONSIN","An employee was operating a pallet jack to unload pallets from a semi trailer. The stack of pallets would not clear the door of the trailer, and the top pallet became stuck on the trailer door, pulling it closed on the employee's arm. The employee suffered a broken left forearm and required surgery.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b44f35c7ad25,c255ba06f55849b84da5fa498cfd90a5ee9ecc988f22f57a1966b213f97cebbf,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0585,OSHA-SIR-2022054301,OSHA_SIR,2022054301,2022,Incident,"Ran off driving surface, nonroadway","AKRON, OHIO","On May 17, 2022, an employee was operating a riding pallet jack when it drove off a loading dock. The employee suffered broken ribs and facial injuries.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7cedae53f60e,f58c503b251b0c76d7727a0995f2bf4354d2fcb751d0ab9bb5c9908688542c54,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0586,OSHA-SIR-2017109782,OSHA_SIR,2017109782,2017,Incident,"Contact with objects and equipment, unspecified","CLINTON, OKLAHOMA",An employee was helping a second employee unload pipe when a piece of pipe became stuck. The employee was pushing on the pipe when it gave way and crushed his left index fingertip.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-fbb3bf18ce8a,2f01c05d0ed7f4a6d39c83cbc606ae5e613a7378acf953e61d2493001a7570c3,LSR06;HIGH_RISK,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0587,OSHA-SIR-2022021515,OSHA_SIR,2022021515,2022,Incident,"Injury by other person-unintentional or intent unknown, n.e.c.","MIAMI, FLORIDA","An employee was removing a large tree limb that had fallen from another property and was blocking a drive-thru. In the process, the employee fell onto another employee who suffered a fractured tibia.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-fe3705f1b17f,3b1890a7129d000b5f126930847c8a68d29525983e9b751c0cc0ba3e4aff4c0b,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0588,OSHA-SIR-20181111502,OSHA_SIR,20181111502,2018,Incident,"Other exertions or bodily reactions, n.e.c.","SALINA, KANSAS","An employee released the top clamps holding the central arm of a weld fixture in place. The arm was under pressure, and it swung down quickly. The employee jumped out of the way and twisted his right knee, causing a fracture just below the knee.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c994ded4a034,f76a16a8e720b6d45d7f3fb4b58943ccfc4b86240d17178e1013791fe3080c92,LSR05,LSR05,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
