expansion_id,candidate_id,source,source_record_id,source_year,report_type_if_known,activity_if_known,location_if_known,narrative,source_native_outcome,source_native_classification,duplicate_group,normalized_narrative_sha256,retrieval_strata,primary_stratum,length_band,partition,selection_basis
EXP-V0.4-0481,OSHA-SIR-2024076060,OSHA_SIR,2024076060,2024,Incident, Struck by rolling powered vehicle or machinery,"MIDLAND, TEXAS","An employee walked behind a moving forklift. The forklift struck him and knocked him to the ground, resulting in a broken ankle.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-af81055453e7,3badb4be167c74b08cd739083e32c91963c1107419d03d79970303ee0f367555,LSR03;LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0482,OSHA-SIR-2015108074,OSHA_SIR,2015108074,2015,Incident,"Struck by falling object or equipment, n.e.c.","HOUSTON, TEXAS","An employee was making welding repairs to one of the pad eyes on a 30 inch Blow Out Preventer (BOP). The task required the employee to place the BOP on a table positioner. While welding the 14,000 lbs. piece, it fell from the table crushing the employee's left foot.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-31ebce0999d7,83fb891bc8bf29138877b3e260a4b2d589e662e07d8c93b9fb3d830ca3736467,LSR05,LSR05,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0483,OSHA-SIR-2022119712,OSHA_SIR,2022119712,2022,Incident,"Fall to lower level, unspecified","BELLE ISLE, FLORIDA","An employee was trimming a tree while in a backyard bucket lift. The bucket, with the employee inside, descended to the ground, causing the employee to sustain fractures to the lumbar vertebrae.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-024a85d2d1f1,2c990f79a23a76a51613f5ee1fda37a7835e2597a16a872876a75cf9a4129044,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0484,OSHA-SIR-2017054357,OSHA_SIR,2017054357,2017,Incident,"Ignition of vapors, gases, or liquids","YOUNGSTOWN, OHIO","An employee was cutting a piece of duct work to size using a grinder with a cut-off wheel. The pipe was staged on the back of a truck parked approximately 5 feet from two manhole covers. As the employee was cutting, vapors from an underground tank beneath the manhole covers ignited, causing first degree flash burns to the employee's torso, chest, hands, arms, head, face, neck, and back and second degree burns to the chest and hands.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4fc31618446a,bd2bab80ba9fb236aad669fc11dd7363aa44861e6f79e21742238c9bb8b9d817,LSR02;LSR03;LSR05;HAZARD_TERM_POSSIBLE_NON_SIF,LSR02,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0485,OSHA-SIR-20221211102,OSHA_SIR,20221211102,2022,Incident,"Nonroadway collision with other vehicle, unspecified","ROBERT, LOUISIANA",An employee was driving a forklift when it struck another forklift in the loading dock area. The employee sustained a broken bone in his left hand.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-bdfee75937e6,3e85c58ed68a608740fe9e4aeb0d0ec8ad28ad619280247ab06fd15fccd4357a,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0486,OSHA-SIR-2017076943,OSHA_SIR,2017076943,2017,Incident,Fall through surface or existing opening 11 to 15 feet ,"CINCINNATI, OHIO","An employee climbed on a roof, fell through a rusted area, and landed on the concrete floor approximately 11 feet below, breaking 10 ribs and the tailbone.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f5e0d2fffd5b,edc9140bf95599369784c949ca89f7079f7c3a885424835d881b1ed632cd9cd2,LSR09,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0487,OSHA-SIR-20251010209,OSHA_SIR,20251010209,2025,Incident," Explosion of nonpressurized vapors, gases, or liquids ","MINERAL WELLS, TEXAS","During fiberglass work, an employee mixed a methyl ethyl ketone peroxide (MEKP) catalyst with a cobalt chemical that they thought was a dye. A chemical reaction occurred, resulting in an explosion. The employee sustained second-degree burns on his back and a blister on his right arm.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-134dd273bdec,cfe324d5970130010c9513dfa04b5a241156c325edc491abcbe52bfc988f97a0,HIGH_RISK,HIGH_RISK,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0488,OSHA-SIR-2024087207,OSHA_SIR,2024087207,2024,Incident, Fall to lower level from collapsing structure or equipment  6 to 30 feet,"LOCKPORT, ILLINOIS","On August 7, 2024, a maintenance technician was descending a fixed cage ladder when the ladder broke and they fell approximately 12 feet to the concrete ground. The employee sustained head injuries and fractured ribs.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ce4ea0ac235f,0d0a82da18f92d08377b55a6ad85659a2458b53e98def2131a981b6a781a283f,LSR09,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0489,OSHA-SIR-20211211032,OSHA_SIR,20211211032,2021,Incident,"Struck by falling object or equipment, n.e.c.","MARSTON, MISSOURI",Two employees were welding the cracked edges of a crucible. The crucible fell off the platform on which it was placed. Employee 1 suffered a hip fracture when part of the crucible fell onto his hip while he was on the floor welding. Employee 2 was struck on the back of the head by a piece of the hoisting material resulting in a skull fracture. Both employees were hospitalized.,Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-57bab54cd127,f17600ebe002f3305be261ed5b42a34cbe1a4095528d455d2e9a7a5d5bb3dd42,LSR05,LSR05,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0490,OSHA-SIR-20181111470,OSHA_SIR,20181111470,2018,Incident,Fall from collapsing structure or equipment 6 to 10 feet,"SARASOTA, FLORIDA","An employee was carrying a floor truss across other set trusses when the truss he stepped on broke and he fell 9 feet to the floor, fracturing his ribs and shoulder.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-1a2ab6065de1,a93c29d76a397b1cfa5da85787ea59ef745c55e49ef20e6e306598509c80f210,LSR09,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0491,OSHA-SIR-2023054073,OSHA_SIR,2023054073,2023,Incident,Struck by swinging part of powered vehicle,"DES PLAINES, ILLINOIS",An employee was setting up wheel chocks on the tire of an aircraft. The vehicle that was going to be used to load catered food onto the aircraft deployed its stabilizing outriggers. The outriggers crushed the first digit of the little toe on the employee's left foot.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-45bad0f889e4,6ca4ec8b1309b512c21edbb6cb37c657f2d350e9bfa74dce5d4292d039f87b54,LSR03;LSR06;HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0492,OSHA-SIR-2016087172,OSHA_SIR,2016087172,2016,Incident,"Hitting, kicking, beating, shoving","FORT WORTH, TEXAS","While on patrol, an employee noticed two males fighting and observed that one of the males needed medical attention. The employee approached the male, who became agitated and entangled with the employee. The male fell on the employee's ankle and broke it.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-35a2ffd4e917,c06d995875f7b4cf6eb34490907484880917d98547d2ba09873d172cdea714d0,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0493,OSHA-SIR-2015097255,OSHA_SIR,2015097255,2015,Incident,Struck by falling part of powered vehicle still attached,"CLEVELAND, GEORGIA","While an employee was moving lumber in row one using a diesel-powered forklift, the top two packs of lumber in row two fell onto the forklift, causing the forklift cage to fail. The cage then struck the employee, fracturing his scapula and dislocating his collarbone. He was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-a260b0b42419,b2bf8f763c0d474a61be1713b241c4517fc0667723c6e04a63d44c94b841536e,LSR03;LSR07,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0494,OSHA-SIR-2023065300,OSHA_SIR,2023065300,2023,Incident,"Fall on same level while climbing stairs, steps, or curbs","SOUTH PLAINFIELD, NEW JERSEY","An employee was entering his workplace building. While walking up the steps, he tripped on the stairs and fell onto his side on the landing. The employee was hospitalized with a leg fracture.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-828863f44236,bfe24187d4d60fd583c2d4d30592eb550a746cdb1715d4dea8d90c79d7c47aab,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0495,OSHA-SIR-2024043601,OSHA_SIR,2024043601,2024,Incident, Struck by object dropped by person,"MINOT, NORTH DAKOTA","Two employees were lifting a hydraulic tank when the tank slipped and crushed the injured employee's right index finger against a trailer, resulting in an amputation of the finger and hospitalization.",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-72339e384825,2d53f98ccaab7d1db5515b99b82c313211942bb23f114f1a6c3790273275eeb7,LSR02;LSR06;HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0496,OSHA-SIR-2025065409,OSHA_SIR,2025065409,2025,Incident, Struck by other propelled object or substance  n.e.c.,"ARCADIA, WISCONSIN","On June 6, 2025, at approximately 9:33 PM, a maintenance employee was placing the chain back on a drive wheel of a shackle line when the chain hoist/come along he was using detached from its anchorage point. His right little finger was crushed between the chain hoist/come along and the guard for the drive wheel. The employee sustained an open fracture and partial amputation to the finger.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-76c06cd3df35,13573d1ec6eede2521edaf13cb02b1e3564446cccf310c454a46263e17b3cc3c,LSR06;LSR07;HIGH_RISK,LSR06,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0497,OSHA-SIR-2022054296,OSHA_SIR,2022054296,2022,Incident,Struck by or caught in swinging door or gate,"ADDISON, ILLINOIS",An employee's right thumb was crushed in a doorjamb. The employee was hospitalized.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-04075bb768d2,cc22b7fe4f2928bfe2e329de09dd525bbd31f958ee00a3b1db8dd72740fa7bfe,LSR06;HIGH_RISK,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0498,OSHA-SIR-20231211047,OSHA_SIR,20231211047,2023,Incident,"Caught in running equipment or machinery, n.e.c.","ERIE, PENNSYLVANIA","An employee was on a 3-foot ladder guiding cable onto a spool during installation on an overhead door. As the control box was jogged, the employee's hand was caught between the cable and spool, resulting in a wrist and hand fracture.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f92c5fbae7fb,369321b9c4085cc1b2eab964396a3a3ee2efd35950e90fe06ce4b5bbc3092318,LSR06;LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0499,OSHA-SIR-2021097951,OSHA_SIR,2021097951,2021,Incident,"Contact with objects and equipment, unspecified","PITTSTON, PENNSYLVANIA","As an employee was stepping down from a step ladder, their right middle finger got caught between the employee's tool holder and the ladder. The employee's fingernail was removed and the finger was fractured. The employee was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f566bbbfad0a,5f985bff43b09ed04dd79457302eb8bd461cfaa397731556a4b45a502fff5dc9,LSR06;LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0500,OSHA-SIR-2022076289,OSHA_SIR,2022076289,2022,Incident,"Struck against stationary object or equipment, n.e.c.","CRETE, NEBRASKA","An employee climbed up a ladder to work on top of a rendering machine. She lost grip on a tool and her right hand hit the machine, fracturing a hand bone.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-d554aa09a843,31096708915322ec3c386ad144b987dfeacdcef26a3ec9565270cd28c2f75166,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0502,OSHA-SIR-20201010310,OSHA_SIR,20201010310,2020,Incident,Demolition or blasting explosion ,"REDFIELD, ARKANSAS","An employee was holding a pole with an explosive charge on the end of it, which was being used to de-slag a boiler. The explosive charge ignited and caused lacerations to the employee's left hand which resulted in amputation of the hand.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9a08ccd8b8fb,f4812846a2b10c149ac55b20eedacc3bd2096005083d128ca7055a0153eb4bd9,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0503,OSHA-SIR-2019010923,OSHA_SIR,2019010923,2019,Incident,Other fall to lower level 16 to 20 feet,"PANAMA CITY BEACH, FLORIDA","An employee was climbing up a ladder to replace a metal roof. As he was getting ready to connect to a life line, he slipped and fell approximately 20 feet onto metal roof panels. The employee sustained a broken arm, pelvic fracture and facial bruises.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b31ffda6275a,68162f0d1034d54db5246795e4db83c844fa05487b43c7695f14666a0b300a1b,LSR09,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0507,OSHA-SIR-2023021580,OSHA_SIR,2023021580,2023,Incident,Fall on same level due to tripping over self,"LINCOLN, NEBRASKA","An employee was standing from a seated position when they tripped and fell, sustaining a left ankle fracture.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e847e02b0fc3,4233113d5430b4c64581bc475e34057b93f8180787a30bf99fba07d740dfa0e0,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0510,OSHA-SIR-2019010173,OSHA_SIR,2019010173,2019,Incident,Fall through surface or existing opening 6 to 10 feet,"LINCOLN, NEBRASKA","An employee was working on an elevated surface when he walked across a board to grab a piece of equipment. Upon returning to his work area, the board he was walking on gave way and he fell 10 feet to the concrete below, breaking his elbow. A harness was not worn at the time of the incident.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-433704191429,d796b2edc558215d107b7feea99fca9478f39673e140987869b4918168eb6656,LSR09;HIGH_RISK,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0512,OSHA-SIR-2019066306,OSHA_SIR,2019066306,2019,Incident,"Exposure to other harmful substances, unspecified","WEST CHESTER, PENNSYLVANIA",Employees were providing customer care in an assisted living facility when a gastrointestinal virus broke out among customers and employees. Multiple employees experienced stomach and other health effects. Two employees were hospitalized.,Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-28054f4e76e8,73c76479a52566f0d10ee10eeb8445ae388cc910a42b739159ee902ca2540489,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0513,OSHA-SIR-2015021176,OSHA_SIR,2015021176,2015,Incident,Other fall to lower level 11 to 15 feet ,"COLUMBUS, OHIO","On or about February 5, 2015, an employee fell approximately 12 feet from an elevator pit ladder. The employee fractured his left leg and injured his back and right ankle.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-86a2616675de,997d597c302f6ff9a87d7ab0b06190e2faa234ca27d823d19a37dddc843a41ab,LSR02;LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0516,OSHA-SIR-2016076860,OSHA_SIR,2016076860,2016,Incident,Injured by object breaking in hand ,"DAYTONA BEACH, FLORIDA","An employee and his maintenance team were preparing an apartment for a new tenant, which required removing a toilet. As the employee and a coworker lifted the ceramic toilet onto a dumpster, it hit the edge of the dumpster and broke, lacerating his right forearm. He was hospitalized for surgery.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b49b31c9a1f8,ae01af655f204f0729a514f21ba70ea027aed084b4cbc13296e43f2220ccfbe3,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0519,OSHA-SIR-2019076777,OSHA_SIR,2019076777,2019,Incident,"Other jump to lower level, unspecified","ALLEN, TEXAS",An employee was climbing a ladder when it moved. She jumped off to avoid a fall and suffered a broken ankle and minor cuts to the face and arms.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9519abfcaf23,f6ef1c0375556f5a6828f01986887d7c23a5f16e0d9c62a81b0051e46d677e4d,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0524,OSHA-SIR-2019021267,OSHA_SIR,2019021267,2019,Incident,"Fall or jump from vehicle in normal operation, nonroadway","FORT WORTH, TEXAS",An employee was inside a crane positioned on top of a sink hole when the crane tipped over. The employee jumped out of the cab and suffered a hairline fracture to his right leg.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c74a07c777e2,078eab76279c5c537289d2c2d7873c7b8030955366488260846ec83a96ba18e0,LSR07,LSR07,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0525,OSHA-SIR-2020054690,OSHA_SIR,2020054690,2020,Incident,"Pedestrian struck by vehicle in work zone, unspecified","BUFFALO, NEW YORK","An employee was hanging a piece of rubber matting on the right rear corner of a milling machine. The track on the machine ran over her right foot, fracturing it and smashing the toes.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c838c36b7efa,f89f4010f05b5be3e83650b8194e7069bb5cc7ad4ab6cc9520b26d566783a3a4,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0527,OSHA-SIR-2016098312,OSHA_SIR,2016098312,2016,Incident,Other fall to lower level 26 to 30 feet,"LEWISBURG, PENNSYLVANIA","An temporary employee was working on a roofing job, slipped on the wet metal roof, and fell 26 feet to the ground. The employee suffered a broken hip and fractured vertebrae (L1 and L2) and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7e049070258a,a775e19454de7b62ce53b0ed8a28ebcf783bcb6be5e0a74090f1348e1cfa6c66,LSR09;HIGH_RISK,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0531,OSHA-SIR-2022065209,OSHA_SIR,2022065209,2022,Incident,"Ignition of vapors, gases, or liquids","COYANOSA, TEXAS",An employee lit a cigarette lighter to check the volume of chemical in an ISO tank. The flame ignited the remaining vapors in the ISO tank causing a flash fire. The employee suffered second degree burns on the face and arms.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-fb8a301cf3ed,f0f73252b84956e9db3e028c8babcd7a7c0d4c2ec9577252d474a8b82e9a3281,LSR02,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0535,OSHA-SIR-2022054223,OSHA_SIR,2022054223,2022,Incident,"Fire, unspecified","BROOKLYN, NEW YORK","An employee was cutting a fitting on a gas tank using a handheld grinder. A spark from the grinder caused a fire, and the employee suffered burns to the legs and elbow.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4cd8ea1cb6f4,435f3cdf250135b59875cd8f7a4e7965ea917318d68c0551c7d882217a5d6833,LSR02;LSR05,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0536,OSHA-SIR-2021054326,OSHA_SIR,2021054326,2021,Incident,"Fall on same level, unspecified","LUBBOCK, TEXAS","While leaving work and heading to a vehicle, an employee fell forward in the parking lot hitting her face and head on the concrete. The employee was hospitalized with a laceration to the left brow, a broken nose, and a spinal fracture.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-48d840f6a248,fdfe839cbf1bb9cf94549c8e985f39fb848100def3213f1f86f50158cf77c1dd,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0541,OSHA-SIR-2025043125,OSHA_SIR,2025043125,2025,Incident, Fall on same level resulting in exposure or contact ,"SAINT LOUIS, MISSOURI","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7d03135a9803,29da7d5b9fbfd9e0f21dabdea0947956f5cd76b8c373757aa7e0531b14eb6673,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0542,OSHA-SIR-2020065646,OSHA_SIR,2020065646,2020,Incident,Struck against moving part of machinery or equipment,"COVINGTON, GEORGIA",An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-703909698d1f,16f792997c66e1d8695f14d6a03131c4a09c2a31c9b8ef09bb558db30372356a,LSR04,LSR04,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0543,OSHA-SIR-2023065648,OSHA_SIR,2023065648,2023,Incident,"Jack-knifed or overturned, nonroadway","MIAMI, FLORIDA","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ff8546ca5dde,0f6da0089a5b551f1a5ffd622423c113ab7ad52a30ca98918f0de7e1753be302,LSR03;LSR06;HIGH_RISK,LSR03,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0546,OSHA-SIR-2017067183,OSHA_SIR,2017067183,2017,Incident,Fall through surface or existing opening more than 30 feet,"BRYN MAWR, PENNSYLVANIA",An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-d4d1f7ed61b8,0c6644fc8f249cf17db63c438f1b2d2b7c905cec56568c1f662aa055e3f3c76b,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0549,OSHA-SIR-2025065351,OSHA_SIR,2025065351,2025,Incident, Compressed between running equipment and other object(s),"RIO HONDO, TEXAS",An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5fe04f5bc849,ae513410f43d6c780e5cd4013c2b954aa8130683d2aeb7d83b407e9d5000a81d,LSR06;LSR09,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0556,OSHA-SIR-2015107840,OSHA_SIR,2015107840,2015,Incident,"Fall on same level, n.e.c. ","LIMA, OHIO","On October 20, 2015, an employee was attempting to remove an air tank valve with a wrench when he lost his footing, fell, and broke his right femur. He was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-12eae729e296,7e99c33c9d5bdfc779732c2f17e7bca66c162908fd0ad3299f944edd7f20d341,LSR02,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0560,OSHA-SIR-2017021336,OSHA_SIR,2017021336,2017,Incident,"Jack-knifed or overturned, nonroadway","URBANA, OHIO","An employee was attempting to close a dock door while sitting on a forklift. He had backed his forklift so that the rear right wheel was on a loading dock leveler that was still attached to a trailer approved for release. When the trailer was moved, the forklift fell over and the employee's hand was pinned between the ground and upper overhead carriage. He suffered broken bones in the thumb and palm area.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c9d476e4d94c,054b6d1c3fd8bae5b68d99b73f45d6e4d6cbceb750f9efced109d35f51c690a0,LSR03;LSR06;LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0562,OSHA-SIR-2022021187,OSHA_SIR,2022021187,2022,Incident,"Ignition of vapors, gases, or liquids","YANKTON, SOUTH DAKOTA",An employee was preparing 1000-pound tank for painting. When a valve was removed it released propane into the shop environment where ignition sources started a fire that burned down the shop. The employee sustained burns to their hands and face.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9696047e19c7,6d5283efd6393c4f2566147d5256f16cacc59a95f7c1f19fca7fbd52955a50a3,LSR02,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0564,OSHA-SIR-2018054654,OSHA_SIR,2018054654,2018,Incident,Pedestrian struck by forward-moving vehicle in work zone ,"POCATELLO, IDAHO","An employee was walking with a mini-excavator that was carrying a sewer vault in a marked construction zone on a public roadway. A privately owned vehicle sped through the zone, causing the employee to step sideways into the path of the mini-excavator. The mini-excavator then struck and broke his leg.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-6b224d076230,ecdc1c8aadf6b25a7d37301107cf852b71cce50a9cdd48da4f3a7ac864ef7d23,LSR02;LSR03,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
