expansion_id,candidate_id,source,source_record_id,source_year,report_type_if_known,activity_if_known,location_if_known,narrative,source_native_outcome,source_native_classification,duplicate_group,normalized_narrative_sha256,retrieval_strata,primary_stratum,length_band,partition,selection_basis
EXP-V0.4-0171,OSHA-SIR-2023076804,OSHA_SIR,2023076804,2023,Incident,"Pedestrian vehicular incident, n.e.c.","SLIDELL, LOUISIANA","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-d20e6d02db7d,95a6b22029b5415621615e36434ba5dbbcf01d27a978aa16869d3c1473edef4c,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0174,OSHA-SIR-20181212446,OSHA_SIR,20181212446,2018,Incident,"Bending, crawling, reaching, twisting-single episode","CONCORD, NEW HAMPSHIRE",An employee was stocking shelves. He turned to place an item on a shelf and suffered a broken left femur.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-23ca5f38c027,61204136b3e4f863056c02a76d97ae3e78b9bd0e40887c422f5ea6d6c7c137f6,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0175,OSHA-SIR-2024053901,OSHA_SIR,2024053901,2024,Incident," Struck by propelled, falling, or suspended object  unspecified","TRAVIS AFB, CALIFORNIA","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ee7798e5e442,9dde79ddfcec8b34220527b8adf29408accdf9f805c76ff58c94367e22dca334,GENERAL,GENERAL,long,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0182,OSHA-SIR-20181111676,OSHA_SIR,20181111676,2018,Incident,"Struck by falling object or equipment, n.e.c.","WATERTOWN, CONNECTICUT","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-2095a2750d87,71a27cbdfc799e6b0be85f07b20500e9ba76a9d747ce62f176a574548d2abeab,LSR05,LSR05,long,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0183,OSHA-SIR-2023098464,OSHA_SIR,2023098464,2023,Incident,"Caught in running equipment or machinery, unspecified","ENOLA, PENNSYLVANIA",An employee was holding the end of a vacuum hose attached to an industrial vacuum truck when their right arm was sucked into the hose. The employee sustained bruising from the hand to the shoulder.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-0e7c4c405c00,226db5d30647de00e1d821a53dbfa41f49e9c1014597d6c269154ee90a76fca4,LSR03,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0184,OSHA-SIR-2017087721,OSHA_SIR,2017087721,2017,Incident,"Ignition of vapors, gases, or liquids","JACKSON, MISSISSIPPI","An employee was cutting a radiator from a semi-truck using a cutting torch when he cut a Freon line. The Freon ignited, causing second and third degree burns to his face.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-af5fb6635855,9ed67cd289c56ff70940882487073965fb2ea6dfd45f64aeb6973d1226174a4b,LSR03;LSR05,LSR03,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0187,OSHA-SIR-2017087848,OSHA_SIR,2017087848,2017,Incident,Fall while sitting,"WILKES BARRE, PENNSYLVANIA","An employee was sitting on a picnic bench when she fell off and hit the ground, breaking her hip.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-261043766cec,dfe361d11bf9c3eba707f792ddbc8bb76263eb8e6dded91fe39a5ad4089dbb04,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0195,OSHA-SIR-20231211393,OSHA_SIR,20231211393,2023,Incident,Pedestrian struck by vehicle propelled by another vehicle in work zone,"LOVELAND, COLORADO","An employee was struck by a pickup truck after the driver of a truck mounted attenuator struck the pickup, pushing it into the employee. The employee sustained a fractured hip, a fractured foot, and a traumatic brain injury.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7a781df6eded,3a06a2d3af6180b5973cbf8389bbf7cc3fe407f0772a5df4dc5ed0f0ad14473a,LSR03;LSR06,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0204,OSHA-SIR-2017087988,OSHA_SIR,2017087988,2017,Incident,"Caught in running equipment or machinery, n.e.c.","CINCINNATI, OHIO","After cleaning out melamine resin lines that were blocked, an employee wanted to verify that a control valve was operating properly. While standing on a 4-foot ladder, the employee reached over to the far side of the valve and manually actuated the solenoid, causing the valve to open. The employee's right middle finger was in the valve to verify it was open when the employee lost their footing and released the solenoid. The valve then closed and amputated the right middle fingertip.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-378f6fea8fe9,fcddbd627acf6160df797029ae805253e6fa1e2bf9ee3b46615a59bcbe630602,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,long,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0205,OSHA-SIR-2015021187,OSHA_SIR,2015021187,2015,Incident,"Fall, slip, trip, unspecified ","HOUMA, LOUISIANA","An employee was working on an offshore barge and fell while trying to connect a hook to a lowered boom of a crane. The employee braced his fall with his hands, fracturing his right wrist. The employee was taken to the hospital by helicopter to receive treatment. A cast was placed on the employee's right wrist and he was kept overnight for observation.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-8c5640038c44,32d73e611d51cc9d9caf7873c8177209aefe29353e1e9cfdaf960ccdbc4ade43,LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR07,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0210,OSHA-SIR-20241110770,OSHA_SIR,20241110770,2024,Incident, Fall on same level due to slip or trip,"DODGE CITY, KANSAS","An employee was walking alongside a conveyor when she stepped on a conduit on the ground, causing her to slip and fall onto the conveyor belt. She was hospitalized with bruised and fractured ribs.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b12d6c9116c9,fd09177fba24124111e398c6c95bf0716a4a3bca8bce3a4494d79640e473da3c,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0217,OSHA-SIR-2017065513,OSHA_SIR,2017065513,2017,Incident,"Fall, slip, trip, unspecified ","KISSIMMEE, FLORIDA","An employee was reaching over piping when he lost his footing and fell over the piping. While falling, he used his left hand to break his fall. His hand was then caught and fractured between two pipes.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-37b258efae17,f9b9c2564285ef4db48960fb5b7fc8bd237274e3590423bd9673d8279edceeb6,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0222,OSHA-SIR-2025077133,OSHA_SIR,2025077133,2025,Incident, Struck by rolling powered vehicle or machinery,"CHICAGO HEIGHTS, ILLINOIS","An employee was training a co-worker to use a forklift to empty a bulk bag into a hopper. The employee was standing under the forks and asked the co-worker to dismount the forklift and assist them. The co-worker contacted the gearshift while dismounting, setting the forklift to ""forward."" The injured employee was then pinned between the tipper and the forklift mast. The co-worker backed up the forklift to release the employee, causing him to drop to the ground. The employee was then struck by the contents of the bulk bag falling on his head and body. He was hospitalized with a fracture in his chest and injury to his back and abdomen.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-30f188114b7f,637c6329fcc3b17c3d1b406d48aa7312274940cdc7c177d69ba59286c92693d9,LSR03;LSR06,LSR03,long,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0223,OSHA-SIR-2022075986,OSHA_SIR,2022075986,2022,Incident,"Hitting, kicking, beating, shoving","KUTZTOWN, PENNSYLVANIA",An employee stopped for a coffee break at gas station during his route. The employee engaged in an altercation with another gas station customer and suffered face and head injuries.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b4f799e30bb6,e0bf9a84db59404ec92107ea3209cfd0ecc866c73af033438ed79e481c76634d,GENERAL,GENERAL,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0225,OSHA-SIR-2019065679,OSHA_SIR,2019065679,2019,Incident,Fall through surface or existing opening 21 to 25 feet ,"AUSTIN, TEXAS","An employee was working in an attic when he fell through the ceiling to the first floor 25 feet below. He suffered multiple injuries to the left side of his face, left pelvis, left lung, brain, right and left wrists, arm, and right knee.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c471b826e554,fe70c35313246e1800a85dd02489bf44e4bc95b5931f1fb13d9a6dafafd86427,GENERAL,GENERAL,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0229,OSHA-SIR-20241211100,OSHA_SIR,20241211100,2024,Incident, Other fall to lower level  less than 6 feet,"SEARCY, ARKANSAS",An employee was descending a 3-foot step ladder when he fell from the last rung to the concrete floor. The employee sustained a fractured left femur.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-352e0a9f8cea,e6832f4b212228da99fd9584d3a7819c7a4e5e982693e2cb069f44094b35692e,LSR09,LSR09,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0239,OSHA-SIR-2024010455,OSHA_SIR,2024010455,2024,Incident, Fall on same level due to slip or trip,"ALLEGANY, NEW YORK","An employee was cleaning and preparing a mill for the day shift. They went out to their vehicle and were returning back to the mill when their right foot landed on a ridge of frozen mud in the parking lot, causing them to slip into a frozen tire track and fall to the ground. The employee suffered a fractured right tibia and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-826cbc329c6d,21472deb128479daf4c7f2dc29edde0a134a03c0988e47a743fbe5e9c3af2d46,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0248,OSHA-SIR-2017021086,OSHA_SIR,2017021086,2017,Incident,"Pedestrian struck by vehicle in roadway, unspecified","SKOKIE, ILLINOIS","An employee was struck by a car while crossing the street, suffering multiple fractures and requiring hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-62f9c6922906,84f9c1768a95363f48f2dee27542425e009873698919b604d47d16037279c24d,LSR03;LSR06,LSR03,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0249,OSHA-SIR-20181111267,OSHA_SIR,20181111267,2018,Incident,"Fall through surface or existing opening, unspecified","LAREDO, TEXAS","An employee was setting up a pressure washer to clean a roof. The employee was uncoiling the pressure washer hose when the employee fell through a skylight fixture and hit the ground, suffering a fractured left knee and left wrist.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-83d958498670,6296e46383223f8e1f33d4d9189bac91df4e68e85223dd2d6f5cfccfd235fa39,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0250,OSHA-SIR-2016098430,OSHA_SIR,2016098430,2016,Incident,Exposure to environmental heat,"CHELSEA, ALABAMA","An employee was working in an oil pit when he became dehydrated, requiring hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-585ee0072a26,476fe5cd46a865cb2dda45db15f506b397ad6e8c9792c8f7619d9e20f0f06954,LSR02,LSR02,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0251,OSHA-SIR-2024054426,OSHA_SIR,2024054426,2024,Incident, Fall to lower level  unspecified,"MARCO ISLAND, FLORIDA",An employee was washing a boat when they fell from the boat to the ground. The employee sustained a compression fracture to a vertebra.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-420bbfc0b64e,ea284ec9ae492b79fe840ea57acedac4f0b4d75be46a7a07994c1a7390a8f561,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0252,OSHA-SIR-2024076950,OSHA_SIR,2024076950,2024,Incident, Event or exposure  unspecified,"ELMSFORD, NEW YORK","An employee sustained fractures to their left index, middle and ring fingers.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ad791a97bbea,575410204d0ba09798f8becf2fca5405530095b96a5ffde9e9e844b30912f701,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0253,OSHA-SIR-2016054712,OSHA_SIR,2016054712,2016,Incident,Caught between rolling powered vehicle and other object,"AUGUSTA, GEORGIA","An employee was closing a gate. A forklift driver came to help the employee. The unattended forklift then went backwards and pinned the employee against a wire fence, fracturing the employee's pelvis.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-40e1184e17dd,d62b1a16a00ccfdf5b5c82f67bf909637816dfae2f33f4a71ac2c0439047c5ac,LSR03;LSR06,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0254,OSHA-SIR-2015020099,OSHA_SIR,2015020099,2015,Incident,"Fire, unspecified","BLACK RIVER FALLS, WISCONSIN","While fighting a fire at the shop, employee received a burn to the left leg.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-1bd7b3aea39b,a1c4b14adad925543d06fdf58408eecfcc6aedf38f2cd5637813ea6ea7af95ca,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0255,OSHA-SIR-20241211107,OSHA_SIR,20241211107,2024,Incident," Collision with stationary object, nonroadway","ENNIS, TEXAS",An employee was driving a forklift when his left leg slipped outside the machine and was caught between the forklift and stationary racking. The employee was hospitalized with fractures to their ankle/lower leg and required surgery.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-90556cf96eab,120327f03327c698b08eafd09100f69a9d3850b0f0e45ca6f57b8e0ad390d034,LSR03;LSR06;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0256,OSHA-SIR-2020032350,OSHA_SIR,2020032350,2020,Incident,"Pedestrian struck by vehicle in work zone, unspecified","AUSTIN, TEXAS","An employee was struck by a motor vehicle in a construction zone, suffering a broken clavicle, ribs, and pelvis.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-bf4b7d49fb7f,297f15062d96ce852e64f5451dde6292923f257bb862966dce6fad442c51f73f,LSR03;LSR06,LSR03,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0257,OSHA-SIR-2024010422,OSHA_SIR,2024010422,2024,Incident, Other fall to lower level  less than 6 feet,"WICHITA FALLS, TEXAS","On January 16, 2024, an employee was on the top step of a three-step ladder while retrieving a box of tomatoes from a kitchen shelf. The box handle tore, causing the employee to lose their balance and fall to the ground. The employee suffered fractures to their left shoulder, ribs and ankle.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-8f1c3aeeddc3,0409cf7b2e20d2fbd0b3d1c9a8677931cae2efad6dc816d509a159966983ad8e,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0258,OSHA-SIR-2015050159,OSHA_SIR,2015050159,2015,Incident,"Pedestrian struck by vehicle in nonroadway area, unspecified","NEW BEDFORD, MASSACHUSETTS",An employee was injured when caught between an order-picker powered industrial truck and a storage rack. She received multiple fractures in her back and was hospitalized.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e114f9bd2037,7bce69d1a1a9c8201bfd69f69502e031453d8cbfe9c979ef2199fbc3836efb1e,LSR03;LSR06,LSR03,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0259,OSHA-SIR-20211210323,OSHA_SIR,20211210323,2021,Incident,Other fall to lower level more than 30 feet,"SUMMERFIELD, FLORIDA","An employee was climbing a ladder to the billboard platform when the ladder disconnected from the platform and the employee fell approximately 33 feet to the ground, resulting in broken bones.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5faee9e27de3,c759d4168a68f4ea65d9e481dfd25b53cc9ae73493692b3a0b21d6a828d626b9,LSR09,LSR09,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0260,OSHA-SIR-2020099296,OSHA_SIR,2020099296,2020,Incident,Struck against moving part of machinery or equipment,"MILWAUKEE, WISCONSIN",The grinding blade on a deactivated meat grinding machine amputated an employee's right middle fingertip.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7d171ec3cd66,3ad7e8945954e2bcfec9d1b694dd34203bc23be939b5b515bcf0128bb092af2d,LSR05,LSR05,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0261,OSHA-SIR-2018099594,OSHA_SIR,2018099594,2018,Incident,Struck by object or equipment rolling freely,"GRIFFIN, GEORGIA","An employee was placing a chain around a steel coil to pick it up with a crane when the steel coil slipped and rolled out onto the employee's right foot, breaking it.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-644d5a4f24f8,5fecf4df1715bf5863e0ded827564dcae86063e364e4ee3ffaaf57dee7882faf,LSR07,LSR07,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0262,OSHA-SIR-2024021670,OSHA_SIR,2024021670,2024,Incident, Other fall to lower level  unspecified,"WACO, TEXAS","A student employee was rappelling in a gym, training students before a field trip. The rope she was using slipped through the rigging, causing her to fall onto the bleachers below. She was hospitalized with a broken sacrum.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e98fc2ca741a,289f3c753cd9a7fbf58506f2729c3d578336e09bf7f9a8d6ccac790803ecd589,LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR07,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0263,OSHA-SIR-2020021649,OSHA_SIR,2020021649,2020,Incident,"Struck by dislodged flying object, particle","NEW BRAUNFELS, TEXAS","An employee was using an angle grinder to grind out imperfections in a concrete curb. The grinding wheel exploded. Flying pieces of it hit his left knee pad (causing the knee to swell) and lacerated his left index finger, damaging the bone.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f3fcd300a0ba,3978cf9b8c4a564d3d736959a610ace9321e6cfb7bbf0468a4d65127783ed475,LSR05,LSR05,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0264,OSHA-SIR-2019011070,OSHA_SIR,2019011070,2019,Incident,Caught between rolling powered vehicle and other object,"VAN BUREN, ARKANSAS","On January 29, 2019, three employees were connecting rail cars using a forklift. While connecting the cars, the injured employee noticed the coupler was closed and reached in to open it. His right hand was crushed between the two couplers resulting in surgical amputation of the index, middle and ring fingers.",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-8f3405c1db8a,9f294a83ab489164a3a925ead9f0e2859a7802f4257f7e6191cef6834592a1ee,LSR03;LSR06;HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0265,OSHA-SIR-2020010717,OSHA_SIR,2020010717,2020,Incident,Struck by discharged object or substance,"PROCTOR, WEST VIRGINIA","Employees were at a dewatering line filling a tank on a subcontractor's truck when the tank pressurized and forced water from a hatch. The pressurized water made contact with two employees. One of the employees was hospitalized with head, back, face, and eye injuries.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5a9120714505,0817e2b1289491d3ab0557b97aab6e3319c3cdc01d631eb7fa4a36a80113b24b,LSR02;LSR03,LSR02,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0266,OSHA-SIR-2020010208,OSHA_SIR,2020010208,2020,Incident,Other fall to lower level 26 to 30 feet,"FARMINGDALE, NEW YORK","An employee was climbing a ladder that was approximately 27 feet high to the second roof of a commercial building when the employee slipped at the top of the ladder and fell from the second roof to the top of the first roof. The employee broke both ankles, the left tibia, and a heel.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7fe46de87ed5,9cd096d53cce277102c38c3e5145ec2c46c769e2ac73862bec3b99d431897458,LSR09,LSR09,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0267,OSHA-SIR-2016043119,OSHA_SIR,2016043119,2016,Incident,"Struck by powered vehicle-nontransport, n.e.c.","PEORIA, ILLINOIS","On or about April 14, 2016, at approximately 7 AM, a crane operator and an employee were setting up to carry a load to the mill. The crane operator was setting riggers for the crane while the employee was in the area when the crane's outrigger crushed the employee's left foot, fracturing it and possibly amputating toes.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7c63f7bcc4dc,a29fb299802bd496e7456ef4762730b9b6031d8cbb5218ecd80c57d27af7b994,LSR06;LSR07;HIGH_RISK,LSR06,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0268,OSHA-SIR-2017032781,OSHA_SIR,2017032781,2017,Incident,Fall through surface or existing opening 11 to 15 feet ,"KISSIMMEE, FLORIDA","On March 27, 2017, at approximately 12:00 p.m., an employee was on the existing roof of the high school with a coworker, cutting a hole in that roof for the installation of an HVAC unit. He then stepped into the hole and fell to the floor approximately 15 feet below, suffering fractures to his hip and pelvis and contusions to the head and both hands. He was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5ca8d52556a3,fcde2835139e6d2104ee9c6bc839cbe970d51857e61b022100ff7dcd03da82aa,LSR09,LSR09,long,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0269,OSHA-SIR-20161110425,OSHA_SIR,20161110425,2016,Incident,Other fall to lower level 6 to 10 feet,"CLEBURNE, TEXAS","An employee was attaching hooks to an upright storage tank when the tank moved, causing the employee to fall approximately 7 feet from the ladder to the concrete below. The employee suffered a fractured wrist and damaged heel.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b9a654219ba0,e22643b60b69f7b5f16b39e11c6cab212a92d3b12972d723862458e87dbf61ae,LSR02;LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR02,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0270,OSHA-SIR-2015129870,OSHA_SIR,2015129870,2015,Incident,"Exposure to harmful substance through skin, eyes, or other exposed tissue, unspecified","BOCA RATON, FLORIDA",An employee was cutting turkey meat and got juice on the sole of his right foot. The employee was later hospitalized for surgery on the infected foot.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-78c72c1f5dce,a5e8dacd67747f4a25326010288dcb87a18fa56d20e5280f20f5accb7177fe32,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0271,OSHA-SIR-2025076885,OSHA_SIR,2025076885,2025,Incident, Other fall to lower level  6 to 30 feet,"ELLINWOOD, KANSAS","An employee was performing maintenance work on the inside of a water tower. While climbing out of the tank using a rope ladder, he lost his footing and fell approximately 20 feet to the bottom of the tank. The employee was hospitalized with a contusion to the back of his head and a fracture to his hip/pelvic area. The employee was wearing fall protection equipment but it was not connected to an anchoring point at the time of the fall.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4cddf6fe70f5,e9715461ae5980e93e80c88f6a98e4d886c7f4f803ff091143bd107e480d396a,LSR02;LSR09,LSR02,long,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0272,OSHA-SIR-20251010173,OSHA_SIR,20251010173,2025,Incident, Injured by object handled by person  n.e.c.,"CHAMBERSBURG, PENNSYLVANIA","A maintenance employee was working to place a 120-pound metal screen on top of a machine before installation, with the help of another employee. The injured employee's right ring finger was pinched between the screen and the machine and the fingertip was partially amputated.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-22380a7f3a95,ca3d10219c57ae181d0c41f7573cbba60a55fdd8d4c264eef1e6658164195b1c,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0273,OSHA-SIR-2018055154,OSHA_SIR,2018055154,2018,Incident,Entangled in other object or equipment,"BELCOURT, NORTH DAKOTA",An employee sustained a broken ankle after getting caught in a fence.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-debb1dbbe55c,98823ab677126b9f09058800bb5e3f49ecd5057b243d60eb59bf6f89752483c2,GENERAL,GENERAL,short,development_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
