expansion_id,candidate_id,source,source_record_id,source_year,report_type_if_known,activity_if_known,location_if_known,narrative,source_native_outcome,source_native_classification,duplicate_group,normalized_narrative_sha256,retrieval_strata,primary_stratum,length_band,partition,selection_basis
EXP-V0.4-0794,OSHA-SIR-2020087585,OSHA_SIR,2020087585,2020,Incident,"Fall on same level while climbing stairs, steps, or curbs","ELMSFORD, NEW YORK","An employee was walking up steps when a handrail gave way, causing the employee to fall forward onto the steps. He suffered an injury to the left elbow and a broken left forearm and right wrist.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4f291f31926e,7751e59e499f1a76ab691868f8a59901e7f5548e7f7d295adb3f568dbb98226d,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0795,OSHA-SIR-20191010850,OSHA_SIR,20191010850,2019,Incident,Struck against stationary object or equipment while rising,"CHICAGO, ILLINOIS",An employee was servicing a lavatory on an airplane using a cart that connects a hose to the waste port to evacuate waste off of the airplane. The employee stood up beneath the aircraft engine and hit their head on the engine's oil drain mast. The employee suffered a concussion and bruising on the head.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-2d0fb5e4dc2c,574e29e33cf3a465b5274cb8ad8b9a78c49e53feb30722aa79a80296280d0a1f,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0796,OSHA-SIR-20241211733,OSHA_SIR,20241211733,2024,Incident, Fall to lower level from collapsing structure or equipment  6 to 30 feet,"LUCASVILLE, OHIO","An employee was up a power line pole structure when an existing cable was removed from the pole. The weight of the employee on the pole caused it to break off below ground level, and the employee fell 15-20 feet with the pole to the ground. The pole landed on the employee and they sustained a shattered right femur. Fall protection was in place at the time.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-1961bd12fb88,443c487d0039f3e923e5110124c3bfe910a495cac1178568edb41fc277fd7843,LSR09;HIGH_RISK,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0797,OSHA-SIR-2024109639,OSHA_SIR,2024109639,2024,Incident," Explosion of pressure vessel, piping, or tire","BROOKSHIRE, TEXAS",An employee was evacuating propane from a cylinder when an explosion occurred. The employee sustained second-degree burns to the face and neck.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-fd6e0782f310,fcf7046672d23bde292a2fe02f7f5fef2c5fd9dd4bf64e02a0b08cc5fc037b59,HIGH_RISK,HIGH_RISK,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0798,OSHA-SIR-2018065920,OSHA_SIR,2018065920,2018,Incident,"Slip without fall, n.e.c. ","BAY CITY, TEXAS",An employee was loosening a bolt on a piece of equipment when he slipped and suffered an open fracture of his right ring finger phalanx.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-260aefb7f881,26b1fcf683a7e6cc1399f54369450aab32e20c8c031a775d67f15e7468a87bc2,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0799,OSHA-SIR-2016088055,OSHA_SIR,2016088055,2016,Incident,Struck by object or equipment rolling freely,"TRINITY, TEXAS",An employee was hooking a dolly onto a crane. The dolly rolled and pinned the employee between the dolly and crane fracturing the employee's pelvis.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b2ad85177835,42bd73e392ec857d6a3d3d9199a1f7cea70d12d06f4a70b85f70d58534c0eaf2,LSR06;LSR07,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0800,OSHA-SIR-2018065649,OSHA_SIR,2018065649,2018,Incident,"Thrown, fell, or jumped from animal being ridden","AMARILLO, TEXAS",An employee was on horseback when the horse pitched forward and the employee fell to the ground. The employee suffered four broken ribs.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-3ec399207413,83811d78e73abd8164112d620c113e8624efb4d71128a614a7adff029bf3d567,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0801,OSHA-SIR-2019066414,OSHA_SIR,2019066414,2019,Incident,"Fall, slip, trip, unspecified ","PANAMA CITY, FLORIDA","On June 25, 2019, an employee was repairing a machine that moves pipes (36 inches in diameter, 1/2-inch thick, and 40 feet long) from a set position to a skid position. He was welding on a hydraulic cylinder clevis that holds the cylinder to the machine. When he moved the machine arm, it triggered the automated car to deliver a pipe to the machine. Seeing that a pipe was coming toward him, he jumped out of the way and landed near a skid pipe. He fractured his left foot and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b98e7bc922a9,1243c8e9a1aec29a6811f0db8fbcf980980905fe2bb3ddca2779a3f822acdabe,LSR03;LSR05,LSR03,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0802,OSHA-SIR-20191112089,OSHA_SIR,20191112089,2019,Incident,Machinery or equipment incident on water vehicle,"STOCKTON, CALIFORNIA","On 11/21/2019, employees were securing the crawler crane's boom and the headache ball to the barge so they could transfer the crane to another work location. When the crane operator lowered the boom, the line that held the headache ball 30 feet up in the air released and the headache ball fell. It bounced on the deck of the barge and struck the injured employee who was assisting in securing the lines to the barge. The employee's right toe was crushed and later amputated.",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-dde001864788,8e119cb5288c43d84272575ef9318b13777ae26f25afe5c178fb0ee282dfbede,LSR06;LSR07;HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,LSR06,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0803,OSHA-SIR-2023076132,OSHA_SIR,2023076132,2023,Incident,"Contact with objects and equipment, unspecified","WYOMING, ILLINOIS",An employee was stowing equipment on a truck crane when their hand was pinned by the top of the jack cylinder housing at the end of the outrigger box. The employee sustained a compound wrist fracture that required surgical amputation of the hand.,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-faa1dd93f89f,f82fa64821591bf06da343b1fd6b51f54b2161b0ca809bba3a2a97984ec2017f,LSR03;LSR06;LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0804,OSHA-SIR-2021043129,OSHA_SIR,2021043129,2021,Incident,"Direct exposure to electricity, greater than 220 volts","LOUISBURG, KANSAS","An employee was part of a crew installing new electrical wiring. The employee's right hand came into contact with an energized part while his left hand was touching grounded hardware. He suffered electrical burns to three fingers on the right hand, as well as his left thumb and index finger.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-cbd6a30195cf,de7ef24cb2cef702f2393eb2ff10474f15b11592025759149af64e76560dc3e8,LSR04,LSR04,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0805,OSHA-SIR-2021021134,OSHA_SIR,2021021134,2021,Incident,Ignition of clothing from controlled heat source,"BRIDGEPORT, NEBRASKA","An employee was making a cut on the metal of a rail car using an air arcing cutting torch. The employee's clothing was ignited, resulting in second-degree burns with a small patch of third-degree burns to the right side of his back and neck.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-90e0b8e4a32f,938aa19199dcbb5c8d20fba07ed3dd6757d69927483ef597339552202cf0dc1f,LSR03;LSR05,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0806,OSHA-SIR-20181010572,OSHA_SIR,20181010572,2018,Incident,Struck by object or equipment dropped by other person,"WAUSAU, WISCONSIN",An employee and a coworker were moving an aluminum extrusion weighing approximately 43 pounds when the coworker dropped his end. The employee's right middle finger was inside the extrusion at the time and suffered an avulsion that required surgical amputation.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e9b644aaeec8,8828c48d43079188b752e0ea9e0093cb68a4f3a478d2a5d9b4a5efd363cff16d,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0807,OSHA-SIR-2025088096,OSHA_SIR,2025088096,2025,Incident, Other fall to lower level  unspecified,"DECATUR, ILLINOIS","On August 14, 2025, an employee fell while exiting a crane. The employee landed on the concrete pavement and suffered a broken left arm.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5b6631b01c32,32320ff8efabd513eb656e993dcde3f3ad8e3d37d274c4dce8852c74d4e72382,LSR07,LSR07,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0808,OSHA-SIR-20221211296,OSHA_SIR,20221211296,2022,Incident,"Fall, slip, trip, unspecified ","MINOT, NORTH DAKOTA","An employee was unloading a motor from a flatbed trailer when his foot caught on a board on the trailer, causing him to fall. As he was falling, his right index finger got caught between the motor and its transport carrier, resulting in a fingertip amputation that required surgery.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-10d9a843dcba,55d1c3d04b41f828cbbde558715a0b1588fadc50c34d9a165ee48cc933f58269,LSR06;HAZARD_TERM_POSSIBLE_NON_SIF,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0809,OSHA-SIR-2022109160,OSHA_SIR,2022109160,2022,Incident,Struck by rolling object or equipment being pushed by injured worker,"FALL RIVER, MASSACHUSETTS","An employee was moving an auto-scrubber into a storage room, holding the door open with one hand. The employee was pinned between the door frame and the auto-scrubber, which ran over her left foot, causing her to let go of the machine and fall. The machine then stopped on her foot as she was falling. She suffered a broken left ankle and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-d7a2cccb9e5a,babc0f9fa0b92a3d3467dfe222d9ac19e2f809dfaf3b84f9812c78e2187a84f3,LSR06;HAZARD_TERM_POSSIBLE_NON_SIF,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0810,OSHA-SIR-2022087533,OSHA_SIR,2022087533,2022,Incident,"Direct exposure to electricity, unspecified","LAREDO, TEXAS","An employee was troubleshooting the internal part of an electrical plug. An energized wire popped free from under the plug and contacted the employee's right index finger, burning the finger and the web of skin between it and the thumb.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f676e13ca3d6,3afac0124fddcc667f22a431d3fad824103a94501e4afd6665ac4b7612faf158,LSR04,LSR04,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0811,OSHA-SIR-2018088813,OSHA_SIR,2018088813,2018,Incident,"Nonroadway noncollision incident, n.e.c.","TEMPLE, TEXAS","An employee was in a warehouse, using an electric pallet jack to move a pallet. The pallet jack struck and fractured her right ankle.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-637653bd03cc,0c99e4353a53a48efaf0c0429bde17c853aea83b875fe5849b0ae20a62b5fea4,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0812,OSHA-SIR-2017088402,OSHA_SIR,2017088402,2017,Incident,"Caught in running equipment or machinery, unspecified","SHERBURNE, NEW YORK",An employee was adjusting a packing machine when the machine cycled and amputated his right ring fingertip to the first knuckle. The machine was energized at the time.,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-6c4e699bcaf0,89574597c564ab8523d84d8a406a233dfbbbeb040b594d7c53189e378096f1f4,LSR04,LSR04,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0813,OSHA-SIR-2021098328,OSHA_SIR,2021098328,2021,Incident,"Bending, crawling, reaching, twisting-single episode","NORTH RIDGEVILLE, OHIO","In swatting at a bee near his face, an employee turned vigorously, suffered a broken left leg, and fell to the ground.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-3fc66dfca6a2,19b27ee672e869017ee35b7c65618d138a3c99448780d066e7a06b754c01c283,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0814,OSHA-SIR-2024076324,OSHA_SIR,2024076324,2024,Incident, Caught or wedged between objects  nonrunning,"PLYMOUTH, NEBRASKA","An employee was positioning a pipe for welding when his left middle finger got pinched between the pipe and a spacer, resulting in a fingertip amputation.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-929df06008ad,6efde7f3c56390e328a3696e290ae678052fa42c59b534bd57c5052b5c453322,LSR05,LSR05,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0815,OSHA-SIR-2021119534,OSHA_SIR,2021119534,2021,Incident,Stings and venomous bites,"DELHI, LOUISIANA","An employee was replacing parts of a pipeline system. The employee pulled a pipeline marker pole from the ground, which made a deep void in the soil. When he reached into the hole to grab the leads, a copperhead snake bit the inside of his right elbow.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c4afaca4c311,f8159f00e62a481540b7283dcb84fd73c5a1c20e30e350f96d3c1481d652e65d,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0816,OSHA-SIR-2015075260,OSHA_SIR,2015075260,2015,Incident,Shooting by other person-intentional,"HOUSTON, TEXAS",An employee was delivering a package to a location on 7/30/15 and was approached by five to six men. The men shot the employee in the right hip and in the middle of his abdomen. The employee was hospitalized.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e298acd61f43,7f68e222ce590196ff545351905c77f3874531d11caf27922969b83a3eb69476,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0817,OSHA-SIR-2018021352,OSHA_SIR,2018021352,2018,Incident,Stepped on object ,"DENISON, TEXAS",An employee was standing on a 5-gallon bucket when he stepped down onto an upright welding rod and impaled his right foot.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9e7a95297f23,1714f3aea4a35939efe17151f1d9f1ddf4733cb573c8a0516703a0f27738d4bd,LSR05,LSR05,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0818,OSHA-SIR-2022010373,OSHA_SIR,2022010373,2022,Incident,Small-scale (limited) fire ,"BYRON, GEORGIA","An employee was working with a bag of pyrotechnics in a test laboratory. The bag ignited while he was holding it, causing second degree burns to his head and right leg; and third degree burns on both hands.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ea71a8b03fde,8ee3d3a74e46caf1e90abcd44bbd869fe1aca244bad2e3c600c9c4226220454e,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0819,OSHA-SIR-2017010455,OSHA_SIR,2017010455,2017,Incident,Fall through surface or existing opening less than 6 feet,"BRONX, NEW YORK",An employee was walking up the ramp of an equipment trailer when the grating on the ramp suddenly gave way and his foot fell through the ramp grating fracturing the lower right leg.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-0ba626ff9d87,70efb2ab174ef1c3b5f2e177628c754353b5afdb6829a1b602c66782163d2ee2,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0820,OSHA-SIR-2025088056,OSHA_SIR,2025088056,2025,Incident, Fall to lower level  caught self or curtailed,"SARALAND, ALABAMA","An employee was climbing a ladder to inspect the roof of a church when the ladder slipped and the employee fell. He went to grab the rain gutter along the eave to break his fall when his right hand contacted a sharp edge on the gutter, resulting in a laceration to the right-hand fingers that required hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-69899e528a9c,059b7ccf85877cffd53aba8f9020ed061845db96fed9256636101be2be7103e5,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0821,OSHA-SIR-2016054237,OSHA_SIR,2016054237,2016,Incident,"Caught in running equipment or machinery during maintenance, cleaning ","TUSCUMBIA, ALABAMA","While an employee was working on a punch press a piece of metal became stuck. The employee removed the guard to remove the metal piece. While his fingers were in the die area, the employee hit the foot pedal and stroked the machine. The employee sustained the amputation of the left index finger and fractures to the left middle finger.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7e2a9d49be4d,491698f8e89f76e01b5e55d9a72d7a63b88ce36e684edf219b45fbfc3f5217c5,LSR01;HAZARD_TERM_POSSIBLE_NON_SIF,LSR01,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0822,OSHA-SIR-2022076704,OSHA_SIR,2022076704,2022,Incident,"Water vehicle incident, n.e.c.","MOUNT PLEASANT, SOUTH CAROLINA","A crane was setting a shipping container in place 40 feet above a deck. A twist-lock (weighing 11.5 lbs.) fell off the container and struck an employee standing on the deck, hitting the top of his hard hat. He suffered a skull fracture and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ce8c1aac3508,66fb817f11a27252cde14fe3938d0b007990c7f088a5b4c27bd0f4729099af88,LSR07,LSR07,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0823,OSHA-SIR-2023043530,OSHA_SIR,2023043530,2023,Incident,"Nonroadway collision with object other than vehicle, unspecified","GREENCASTLE, PENNSYLVANIA","An employee was operating a rider pallet jack to move a pallet of egg cases in the warehouse. The pallet jack backed into a pallet of egg cases, fracturing the employee's right knee.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-6ba0af968ff6,620e09a68ea622eaa88d4b9730213b869cad63c5e3d6638633549de916817490,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0824,OSHA-SIR-2025076616,OSHA_SIR,2025076616,2025,Incident, Injured by object handled by person  n.e.c.,"MUSCLE SHOALS, ALABAMA","An employee was loading components into fixtures on an automated CNC Line. He was moving a J-Hook lifting apparatus by hand from its storage location to the raw material area in order to pick up a piece of steel. The employee had the crane remote and the neck of the J-Hook apparatus in his right hand. When he went to set the J-Hook down on the floor, he placed his left middle finger inside of the lifting loop of the magnet. As he manually lowered the J-Hook to the floor by the neck, it fell. As the neck dropped to the floor, the magnet shifted and the lifting loop of the magnet retracted into the bracket of the J-Hook, fracturing and amputating the fingertip.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-bd90e21a719f,19138af55d66b6c7ab8bda45556154390565143f796a9a7bf2592affa880de02,LSR07;HAZARD_TERM_POSSIBLE_NON_SIF,LSR07,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0825,OSHA-SIR-20161110787,OSHA_SIR,20161110787,2016,Incident,Struck against stationary object or equipment while rising,"OLTON, TEXAS","While crawling through and greasing a loader, an employee's head struck the edge of the loader's bucket, fracturing the skull.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-836b70941153,51ae6d1249feda73aa8d0b045f960a8684ee83f290317e254231f711691fb278,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0826,OSHA-SIR-2023076329,OSHA_SIR,2023076329,2023,Incident,Fall through surface or existing opening 11 to 15 feet ,"SPRINGFIELD, COLORADO",An employee was on the roof of a school building when they fell 12 feet through a skylight to the ground. They sustained multiple fractures.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-a6dfa6909e51,76bdbd576cd118e80fb7e4a6ae60b08bfa3efbf3dc94c3709e8e3f06421bd0f9,LSR09;HIGH_RISK,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0827,OSHA-SIR-20191112241,OSHA_SIR,20191112241,2019,Incident,Fall on water vehicle,"LAKE CHARLES, LOUISIANA","An employee was carrying a box down the stairs on a boat. He slipped and fell down the stairs, breaking his leg.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4ffe4d773804,e02c9294c36d4306643705019071e2c3f621f76af443b73d696ece17af822ed8,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0828,OSHA-SIR-2021042749,OSHA_SIR,2021042749,2021,Incident,Machinery or equipment incident on water vehicle,"CHALMETTE, LOUISIANA","An employee was moving a barge upriver, using a winch and cable to give slack in the mooring lines so they could be removed. As the cable reeled in on the winch, it caught the employee's life vest and pulled him into the winch pulley bolted to a stanchion. He suffered a broken hip and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-13d846737132,c5965731b8db11f11770d0ecb23295766dbbec11ff2463e23ef488a4e7f54641,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0829,OSHA-SIR-2019021845,OSHA_SIR,2019021845,2019,Incident,"Overexertion in pushing, pulling, or turning-single episode","ALBANY, NEW YORK","At 1:37 p.m. on February 19, 2019, a temporary employee was taking an empty 280-pound steel wire reel off a machine when he suddenly felt pain in his neck and back and fell to the floor. He was hospitalized, having suffered sprains/strains of ligaments of the cervical spine and a contusion of the left shoulder.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5580d0070a9c,f4030c79a9a27d8b734287fff4a759ac5c782e590a730822d65846ee5d82073a,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0830,OSHA-SIR-2020109999,OSHA_SIR,2020109999,2020,Incident,"Rail vehicle incident, n.e.c.","MARCUS HOOK, PENNSYLVANIA","An employee was opening a train gate for a rail company. Before the employee could open the gate, the train struck the gate which knocked the employee down and rendered him unconscious. The employee sustained fractures to the skull and right eye socket.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5aa897e76e13,e469529a469b51b4196dd8edf7d09913d30bb6b0e76d95d6188524161d35514b,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0831,OSHA-SIR-2017065090,OSHA_SIR,2017065090,2017,Incident,"Caught in running equipment or machinery, n.e.c.","WILKES BARRE, PENNSYLVANIA","An employee was walking between a bagger gate and bagger snout of a bagger machine operated by a coworker when the coworker cycled the bagger machine. The mechanical bagger gate then struck and crushed the employee's left leg, breaking it and requiring hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-44d79323e876,59af30cae826d225155feefedb753a0452eda2229cb5397d583f19752150e64b,LSR06;HIGH_RISK,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0832,OSHA-SIR-2021043228,OSHA_SIR,2021043228,2021,Incident,"Bites and stings, unspecified","MOUNT VERNON, NEW YORK","An employee was bitten by insects on the right forearm, neck, and back during a late-night ambulance shift on April 19, 2021. The forearm bites resulted in cellulitis, and the employee was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-44814c7d8ea0,ba922970a30b29c25719fc646eb3f2dd0936311f17bb8441099979e4f5994d7a,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0833,OSHA-SIR-20241110822,OSHA_SIR,20241110822,2024,Incident, Injured by object held or wielded by person,"CRYSTAL RIVER, FLORIDA","An employee was stripping an underground electric cable with a box cutter-style knife. The blade folded and cut his right index finger at the first knuckle, resulting in an amputation of the fingertip.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-704d2f86b71f,aa3b9339aa9979fdcf9c6bb54f0510a3846af23e0268cfdd1f7702825c7c291f,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0834,OSHA-SIR-2016076845,OSHA_SIR,2016076845,2016,Incident,Trampled by or stepped on by animal,"CACTUS, TEXAS","An employee was moving cattle when an animal turned and charged him. The animal stepped on him, fracturing his femur bone.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-3611721ae351,21729a2e59d92d666fead4c238ba40a1765ac041be1c5c4bf37e1863d73c886b,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0835,OSHA-SIR-2025099791,OSHA_SIR,2025099791,2025,Incident, Struck by running powered equipment  unspecified,"HAMDEN, OHIO","A driver had backed up a rear load truck to a dumpster. The winch cable was bound, and another employee went to use the controls to put slack in the line. The cable tightened instead of loosening while the driver was holding it, and it caught his hand against the truck and crushed his thumb. The thumb was fractured and lacerated; he was hospitalized, requiring surgery. The incident took place during a training activity.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9c27efcbdaf7,62197f2d87ed0acb32631aee0be1312f9460fbcc6680e0172f140dcd3b2b41c9,LSR03;LSR06;HIGH_RISK,LSR03,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0836,OSHA-SIR-20181011088,OSHA_SIR,20181011088,2018,Incident,"Struck by object or equipment, unspecified","CHICAGO, ILLINOIS","On October 26, 2018, an employee was torch cutting a steel racking system when the system struck and fractured the employee's leg, requiring hospitalization.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-56152efcf2ce,57e39b96e0354bdbe7cd6be11dfb941850b23748b1dfb16d2c50ba216f783b9f,LSR05,LSR05,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
