incident_id,source,source_record_id,narrative,activity,source_native_outcome,sif_label,annotation_status,label_provenance,annotation_version,duplicate_group,normalized_narrative_sha256,model_input_allowlist,split
OSHA-SIR-2019054755,OSHA_SIR,2019054755,The injured employee was watching another employee utilize a drill reamer. The injured employee slipped or fell into the hole being reamed and contacted the drill reamer. The employee suffered a foot amputation.,"Other fall to lower level, unspecified",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-6cd8f6254591,6cd8f62545917ea099c1655707a436419c96f0745763dc7cfea63445edfbbbae,narrative,development
OSHA-SIR-2020010577,OSHA_SIR,2020010577,"Employees were working to remove a blow-out preventer (BOP) by dragging it with a tandem bed truck on the BOP skid from between two rig subs during rig-down operations. An employee was spotting the BOP skid as it was being pulled out by a tandem bed truck so it did not contact the rig sub's cylinders. He was standing on each side of the BOP skid directly beside the gas well cellar that the BOP had been removed from in order to watch the skid pass the cylinders and communicate with the bed truck operator as he pulled the skid away from the spotters. At the time, the well cellar guards had been removed from around the BOP, as is required to disconnect the BOP and lay it over on the skid. The employee stepped back into the cellar opening and fell 4 feet down onto a metal work platform and toe board, resulting in a broken collar bone, broken ribs, and a punctured lung.",Fall through surface or existing opening less than 6 feet,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,osha-text-21ff4a9511d6,21ff4a9511d6a4171e3109f74743be7eb7c5f85aa9302768aad509564bdde59c,narrative,development
OSHA-SIR-2020021385,OSHA_SIR,2020021385,"Employees at an oil rig were breaking down its blowout preventers. After removing the preventers from the wellhead, they put a wooden board on the ground to set the preventer on and keep it from getting muddy. When one employee unhooked his tagline from a preventer, the preventer shifted and the locking stem on its top struck the top of the employee's left boot. He suffered a laceration to the foot and two broken toes.","Struck by object or equipment, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-36280e62f59f,36280e62f59f0af550e1acfe4b4b7ef70a984018b5c0159ebb5cf3f032bedf64,narrative,development
OSHA-SIR-2020043073,OSHA_SIR,2020043073,An employee was spotting for a backhoe when its track struck the employee. The employee's left leg was amputated from the knee down.,"Pedestrian struck by vehicle in nonroadway area, unspecified",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-218e05d61c7f,218e05d61c7ff086c4e975a81f865e7b8997c177c6cd560a28822245e3b96552,narrative,development
OSHA-SIR-20201111093,OSHA_SIR,20201111093,An employee was on a skid steer bucket when his leg was caught between the bucket and the track of the skid steer. His leg was amputated from the knee down.,"Struck by powered vehicle-nontransport, n.e.c.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-b2ee9057b5aa,b2ee9057b5aae9cb14eed1fe322b4ac3411ead1e6f84b52f18eaaf0291cc41ac,narrative,development
OSHA-SIR-20201211546,OSHA_SIR,20201211546,"An employee was changing hoses when he was sprayed by liquid butane, resulting in cold burns.",Contact with cold objects or substances,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-cfe61d97d924,cfe61d97d924e0cacdcfa937e1f64fc9562f7983b586a90b3c3fa156ea8d7f36,narrative,development
OSHA-SIR-2021021108,OSHA_SIR,2021021108,"The injured employee and a coworker removed a valve body to unclog pods in an auger. After they unclogged the pods and reloaded them, they proceeded to reinstall the valve body. As they were picking up the valve body, the coworker slipped and the valve fell onto the injured employee's left pinky finger, resulting in a fingertip amputation.",Struck by object or equipment dropped by other person,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-f1a3d9fc5051,f1a3d9fc5051536fb8e4d74146aaed255950b217814889155031f44c7ee4cfac,narrative,development
OSHA-SIR-2021032721,OSHA_SIR,2021032721,"An employee was closing the tailgate of a pickup truck and caught their left ring finger in the hinge of the gate, resulting in an amputation to the fingertip.",Struck by swinging part of powered vehicle,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-cac235e0117a,cac235e0117a17c3fa1009fd8875be7fc4d607c4db50beebe4ad29caa0d753b9,narrative,development
OSHA-SIR-2021053922,OSHA_SIR,2021053922,"A five-man crew had been subcontracted by Laredo Petroleum to replace the fire tubes on a heater treater and clean the inside of the tank. Three employees with Dorado Construction Group were contracted as a roustabout crew to clean the tank and replace the fire tubes, one employee of Mulholland Energy Services was contracted to operate the vacuum truck and remove the sludge from the tank, and one employee of Permian Service Co., LLC was hired to operate a hot oil truck to provide water to the roustabout crew for cleaning. At approximately 1:00 p.m. the employees had completed pulling out the old fire tube and had begun the process of cleaning the inside of the tank from the open hatch when an explosion occurred. Three employees were hospitalized for second and third degree burns to their arms and face.","Explosion, unspecified",Hospitalized=3.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-e23af187f26d,e23af187f26dccfdd640735d10a295c4d17022880120071f1fa5563ebebac61c,narrative,development
OSHA-SIR-2021075939,OSHA_SIR,2021075939,"A crew, working for Red Diamond Energy Services, was laying down 2 7/8-inch tubing. The employee on the floor would unlatch the elevators slightly above the floor. The joint would bounce and the employee on the ground would grab and slide the tubing down the rack. While the 29th joint was being laid down, the employee's right ring finger was crushed between the tubing and the floor as the joint bounced resulting in amputation.",Struck by object falling from vehicle or machinery-other than vehicle part,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-9f2a04ccecf0,9f2a04ccecf085a955605024695667c6f05e344aef6fb1916e29d4704979c443,narrative,development
OSHA-SIR-2021086899,OSHA_SIR,2021086899,"An employee was removing protective ropes from pipes when they were struck by a semi-truck that was backing up. The employee's left leg became crushed between the beveled end of a pipe and the semi-truck's rear bumper, resulting in a broken left leg.","Pedestrian vehicular incident, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-61302f2c98dc,61302f2c98dc12f287983320ea82a5977e86c61c29f7da2ad2e47bfaa764ee39,narrative,development
OSHA-SIR-2021108821,OSHA_SIR,2021108821,"An employee was driving a water truck along a lease road when he hit a pothole and the vehicle dropped, jarring the employee's spine and resulting in fractured vertebrae.","Struck bump, hole, rough terrain on driving surface, nonroadway",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-444a14c6c2a8,444a14c6c2a839297b7080789f66b0adbfb8fe2cfc4a6e25c9695b89ccab09ad,narrative,development
OSHA-SIR-2021119791,OSHA_SIR,2021119791,"An employee was moving a water pump with a skid steer. When the employee reached the top of a hill, the water pump slid off the skid steer's forks and hit the cab. It entered the cab and struck the employee, who suffered a laceration to the left calf.","Struck by shifting load during transport, nonroadway",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-274730376406,274730376406b09dad1ffb5ccffa51ad347317e53a7bcab06886cdad8e08109e,narrative,development
OSHA-SIR-2022064891,OSHA_SIR,2022064891,"An employee was using a truck to barricade a road. A motor vehicle, traveling at about 65 miles per hour, rear-ended the truck. The employee suffered a lip laceration, fractured vertebrae, and a tear in the inner layer of the aorta.","Collision between a moving and standing vehicle, nonroadway",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-2a67d2e13a3e,2a67d2e13a3e505ebe25a8bf5afda2884716626cdfee0bad5644c8d1c39bdfcc,narrative,development
OSHA-SIR-2022065392,OSHA_SIR,2022065392,"Maintenance was being performed on a machine that inverts coal cars to dump product out of the cars. The machine was in the inverted position at the time. An employee was standing on fiberglass grating when it came loose causing them to fall 21 feet to the surface below. The employee sustained a broken arm. The employee was wearing fall protection, but it was not connected at the time of the fall.",Fall through surface or existing opening 21 to 25 feet ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,osha-text-b348373ef3d4,b348373ef3d417d36f3809c28c53a08e85ed0f8bb498c91df0bec43bb7ae0f8e,narrative,development
OSHA-SIR-2023054552,OSHA_SIR,2023054552,"At about 9:15 a.m. on May 22, 2023, an employee was using a 5-pound hammer to remove the weld on a pipe support and knock the support lose. The hammer missed the support; the employee's left index finger struck the support and was lacerated and broken. The fingertip was medically amputated.","Struck against stationary object or equipment, n.e.c.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-993f77b53f1b,993f77b53f1b700f8a7acbd9cf80049e58afd7292bfda65fa81258da240fb7ac,narrative,development
OSHA-SIR-2023086969,OSHA_SIR,2023086969,"An employee was helping to download shaped charges. During the process, a charge exploded directly over the employee's left hand. The employee suffered lacerations and burns to his left hand. He was hospitalized, and his left little finger was surgically amputated.",Demolition or blasting explosion ,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-cf150486175d,cf150486175d1aec3782330aa31d52013f278d2822699cffbfad00ee2ca2f683,narrative,development
OSHA-SIR-20231211139,OSHA_SIR,20231211139,An employee was applying grease to the cables of a machine during maintenance. He was caught by the 1-inch cable and pulled into the cable spool. The employee sustained partial amputations to three fingers on his right hand.," Caught in running equipment or machinery during maintenance, cleaning ",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-e8f9810bfc65,e8f9810bfc65c49b7f3ad2c15e48fb026dd4085a28e24ef48cf3fabb41f7df0e,narrative,development
OSHA-SIR-20231211320,OSHA_SIR,20231211320,"An employee was standing by the front side of the mud mix pump guard. He squatted down and stretched out to reach the belt with his left hand and was able to grab it. When he began to rise, belt in hand, his hand got caught on the backside of the guard. The belt and pulley pulled the used belt that was in his hand into the pulley, causing amputations to the middle, ring, and little fingertips."," Caught in running equipment or machinery during maintenance, cleaning ",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-51cbca2f3371,51cbca2f3371e07281b411801704ffe9aa81fc3e2f3e82016433b5626707b778,narrative,development
OSHA-SIR-20231211765,OSHA_SIR,20231211765,"An employee was closing an office door when their middle fingertip was caught between the door and the frame, resulting in a fingertip amputation.",Struck by or caught in swinging door or gate,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-72e0d5e662eb,72e0d5e662eb3d4a9d0cf524685fa328ab21c187307116019a9dab17bfef0aea,narrative,development
OSHA-SIR-2024010071,OSHA_SIR,2024010071,"An employee was parking his company vehicle. As he stepped out of the truck, the employee stepped on a patch of ice, slipped, and fell to the ground. The employee suffered a lower right leg fracture.", Fall on same level due to slip or trip,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-0c1219c4dc66,0c1219c4dc66c7c484be8a3bfeda4177849110245d88774a41572b18f9ba498a,narrative,development
OSHA-SIR-2024010090,OSHA_SIR,2024010090,An employee's left ring finger was caught between two pipes (one stationary and the other being rolled). The employee suffered a partial finger amputation., Contact with non-running objects or equipment  unspecified ,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-bebda09340a6,bebda09340a6ea425c4d757ad9ad35a90c4ad3cb1a152ee40c0f3d079443a857,narrative,development
OSHA-SIR-2024010091,OSHA_SIR,2024010091,"An employee missed her chair while sitting down. She fell backward into a display case and landed on the floor. Items on top of the case then fell and struck the employee's head, causing injury to the left side of their head.", Fall on same level resulting in exposure or contact ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-ed7b060a878a,ed7b060a878a43fb4acfd615f469ad8867ba6180f9f3a7eb1277c8db4f5fa961,narrative,development
OSHA-SIR-2024010903,OSHA_SIR,2024010903,An employee was working to set a drive pin on an S-hook so a forklift could pick up a part and bring it to the paint department. The employee's left middle finger was pinched between the pin and the S-hook resulting in a partial amputation., Contact incidents  unspecified,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-c20678a5bc8d,c20678a5bc8d80e61359fe4b0930abc40d21cb835f43dbd0ef207813310d1148,narrative,development
OSHA-SIR-2024021317,OSHA_SIR,2024021317,"An employee was operating a winch when his left hand got caught under a cable, resulting in an amputation of the ring fingertip."," Caught, entangled in running powered equipment  normal operation",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-41e2510339d3,41e2510339d3bd9a2cc1301a17f47b96f7f0981eccad82178603666573d58755,narrative,development
OSHA-SIR-2024021458,OSHA_SIR,2024021458,"An employee was rigging down a workover rig for relocation. The derrick had been retracted and the top section was down. The employee was on the rig floor ensuring the lines were not becoming tangled or caught on anything. While coiling up the slack of two guidelines, the swab line tightened unexpectedly while being winched in, and caught the employee's right leg. The leg was amputated below the base of the hip."," Caught, entangled in running powered equipment  normal operation",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-3312dc6feefb,3312dc6feefba8d560290ce75cbda2e0f61bdedf6e61ddbccc986faa74dfa292,narrative,development
OSHA-SIR-2024042848,OSHA_SIR,2024042848,"A crew of two was attempting to blind/isolate the loop to the re-slurry control valve to the north rise. As the employees were loosening the bolts to open the pipe and placing the blind, a valve that was holding back the slurry opened. This released the hot slurry (640 degrees Fahrenheit) onto the employees performing the work. Both employees sustained thermal burns from the slurry and were hospitalized.", Contact with hot objects or substances,Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-191b85286fbb,191b85286fbb2e423d1698585715ad5c44c92430e14a4bde657080b9a374568b,narrative,development
OSHA-SIR-2024042949,OSHA_SIR,2024042949,"An employee was working from an aerial lift when they slipped and their safety harness ripped, causing them to fall 37 feet to the dirt surface below. They sustained fractures to ribs, both collar bones, vertebrae, and also sustained contusions to the lungs.", Other fall to lower level  more than 30 feet,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-225993b01d62,225993b01d62350f76447e011fda74b7e853b36b3a10e3ffbd83f8c9e7af3ac4,narrative,development
OSHA-SIR-2024043057,OSHA_SIR,2024043057,A culvert was being lifted when a pipe struck an employee in the face. The employee suffered a jaw laceration and was hospitalized., Struck by suspended or swinging objects  n.e.c.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-164cf1f270f0,164cf1f270f01537aee49d9a11a5a694a51bc41996d60f7ff00b5885ef43cb09,narrative,development
OSHA-SIR-2024075952,OSHA_SIR,2024075952,"An employee was spotting for an excavator that was pulling an old pipe from the ground. The wall of an adjacent excavation caved in and caused the excavator to tip into it. The top knuckle of the excavator boom struck the injured employee on the lower back, resulting in a fractured pelvis and ribs.", Struck by object tipping over,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-c4b318da47c4,c4b318da47c45fe7645a4e24e2d6c3ebcc8392f7ea36009f715f994943e0fc40,narrative,development
OSHA-SIR-2024076349,OSHA_SIR,2024076349,"Two employees were carrying a drill bit and installation tool to the center of a drilling rig floor. One of them slipped and fell, and the drill bit and installation tool landed on his left hand. He suffered an open fracture and partial amputation of the last joint of the little finger, as well as a laceration to the ring finger.", Fall on same level due to slip or trip,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-a219458fd569,a219458fd5691984c01cdfa340d0927b7b8d0d6b74f953932217424ef99c19ed,narrative,development
OSHA-SIR-2024076651,OSHA_SIR,2024076651,"An employee was releasing a counterweight from a pump jack. The counterweight rotated and struck the employee in the back, resulting in fractures to their left femur, left sacrum, and L1 and L2 vertebrae.", Struck by running powered equipment  n.e.c.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-f31488c07c44,f31488c07c443a4a7169a47beb3a481f52ea1ada7e381874fc400647cde443a2,narrative,development
OSHA-SIR-2024087059,OSHA_SIR,2024087059,"An employee was plugging an air compressor into an outlet in a shed when it emitted a spark that ignited gas that had accumulated in the shed. The shed housed oil and gas equipment that may have leaked gas and a propane storage tank and fuel line that may have leaked. This resulted in a fire and explosion that caused burns to the employee's face, hands, and torso.", Explosion  unspecified,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-7f577764dd11,7f577764dd11c751f23417f73042cf6ff3f9952dd52ca7bdbf58463c082b7ad5,narrative,development
OSHA-SIR-2024087293,OSHA_SIR,2024087293,"An employee was loosening a valve on a frac tank when the wrench slipped, causing the employee to lose their balance and fall on the injured employee on the same level. The employee sustained a fractured left leg."," Contact with other person, nonviolent or intent unknown  n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-63400b2eee1f,63400b2eee1fefb72be5e0e82203596b342df70d885101906b4ec9554c0415dd,narrative,development
OSHA-SIR-2024098909,OSHA_SIR,2024098909,An employee was making a grease head connection. He pulled on the sling connected by a crane to balance the grease head. He was stabilizing the 5-1/2 lubricator with his left hand when the lubricator joint slipped into a tight space causing the 4-3/4 grease head to crush his left index finger against the lubricator. The employee's left index fingertip was amputated., Struck by suspended or swinging objects  n.e.c.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-651b602c04fc,651b602c04fce68b770f96d348070fe90aadc3b4279f4fa787af01b4831cb4ab,narrative,development
OSHA-SIR-20241211220,OSHA_SIR,20241211220,"An employee was tripping pipe out of a well. After one of the joints was unlatched, the block began coming down while there was an 18-inch pipe wrench stuck underneath the brake assembly. The block slowed down but did not stop. The block and bales impacted the rig floor. The bales fell on top of the injured employee's leg and head and the employee sustained an open fracture to the lower left leg/calf."," Struck by falling part of vehicle or machine, still attached",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-373d1278e0b9,373d1278e0b974d554d58a15eadbe20a15d4ae0497c469a1da72a2edc96e3b6d,narrative,development
OSHA-SIR-2025010579,OSHA_SIR,2025010579,An employee was changing out the tong heads in the power tongs on a drilling rig when they became energized and crushed the employee's hand., Struck by running powered equipment  unspecified,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-f9de973173c7,f9de973173c7077b66fdb130e1f099f81cea137554e3cd4962b60742744ad0a0,narrative,development
OSHA-SIR-2025032196,OSHA_SIR,2025032196,"An employee was walking in a saturated area and was sinking. While balancing himself, his right ring finger was caught in a pinch point on the pipelayer. The employee sustained an amputation to the middle and distal phalanges of the right ring finger (above the middle knuckle).", Fall on same level and catch oneself,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,NON_SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-b8a37ab5d2ea,b8a37ab5d2eaa684708c6f74e1fa681979be8dc450083447d264d998aa14cc15,narrative,development
OSHA-SIR-2025032244,OSHA_SIR,2025032244,"An employee was running a pig through a water line to clear the ice. The pig caused the 12-inch water line to whip and strike the employee, resulting in a head laceration and broken leg.", Struck by other propelled object or substance  n.e.c.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-fa6c5e325320,fa6c5e32532069f28a1b22f19cfea3db589c735afa149665523e17b5f8e75ddf,narrative,development
OSHA-SIR-2025043738,OSHA_SIR,2025043738,"On April 22, 2025, at approximately 6:35 p.m., an employee was working on a turnaround project. The crew was venting off nitrogen from an 18-inch pipeline into a 2-inch silencer vessel. The 18-inch pipe was pressurized with nitrogen gas at approximately 1200 psig. The silencer suddenly ruptured and its internal components were blown away. The shell of the silencer struck downward, landed on the employee's left hand due to high pressure, and lacerated the employee's left index finger resulting in amputation. The employee's left wrist was also broken."," Explosion of pressure vessel, piping, or tire",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-b3edb5b1677a,b3edb5b1677a6de7509466c7240c00074c7c2ca27d3fe1b026d91c3ba6f9221b,narrative,development
OSHA-SIR-2025088531,OSHA_SIR,2025088531,"An employee was descending a dirt road on a utility task vehicle (UTV) after finishing fueling a booster pump. The vehicle left the dirt road and went over a fallen tree. The employee sustained broken ankles, a sprained left wrist, and a contusion/scrape on his upper abdomen. The employee was hospitalized.", Nonroadway noncollision incident  unspecified,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,SIF_POTENTIAL,accepted_ai_assisted_binary,existing_ai_assisted_consensus_v0_1,existing-ai-consensus-v0.1,osha-text-b7b7cceca4dd,b7b7cceca4dd638eb42a494fef17a6a848d3e3c180adc26abfbb15e9e170c6d5,narrative,development
OSHA-SIR-2025099684,OSHA_SIR,2025099684,An employee was rigging up a location. He was using an Allen wrench to free up rotation and start the drawworks engine manually. The engine rotated and his left little finger became caught between the Allen wrench and the engine. The employee sustained an amputation to his little finger and fractures to his wrist.," Struck by running powered equipment  during maintenance, cleaning, testing",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,SIF_POTENTIAL,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,osha-text-32bf49c03dc3,32bf49c03dc33f6fc1fea7b1bd6d7e5d26877410bae140ca654aa00a73af4aa7,narrative,development
